	pval	sigma2	beta	within_variance	shared_beta	selection	Vg	average_ED	average_Vm	color	weight	Vg/Vm
Cre16.g689600	5.09947186069693e-06	49.3867252771052	0.209522712220395	10.34764062774262	24.8057395401286	directional	0.4920979399754942	0.0616297417734625	0.0016457039798903	red	2.0	299.01971799831017
Cre16.g689650	0.0431048592474777	119.326701852134	0.473181868235146	56.46323171273102	24.8057395401286	directional	0.5462019333723362	0.034677141815959	0.0016269269486748	red	0.0	335.7261577216116
Cre16.g690150	0.0300063726876942	16.5196816543582	0.933227310953141	15.416618088098641	24.8057395401286	directional	0.3777901979421602	0.0695684651442977	0.0005404116442532	red	0.0	699.0785671619493
Cre16.g690200	0.0016007949772671	324.666638378751	0.153817593731508	49.93944108031714	24.8057395401286	directional	0.1966979055008114	0.1175048963237727	0.0010559005116163	red	1.5	186.28450629285118
Cre16.g690250	0.122357791513944	13.3821030269687	1.50471233807596	20.136215534083455	24.8057395401286	stabilizing	0.370060606628092	0.1073139509664918	0.0006667303190336	lightgrey	0.1	555.0379157265273
Cre16.g690450	0.0600656981141966	7.47284438019171	1.28570925518822	9.607905182193761	24.8057395401286	stabilizing	0.2778675908145314	0.0996444979681495	0.0012638714014312	lightgrey	0.1	219.85432259949536
Cre16.g670250	0.0017929082131151	7.58789172830284	0.174488206707941	1.3239976203655817	24.8057395401286	directional	0.1137835583990836	0.0574500294856165	0.0018188586061061	red	1.5	62.55767106750366
Cre16.g669900	0.0987425492866424	25.6283551097932	1.2474565482863	31.970259403518188	24.8057395401286	stabilizing	0.8446772842573217	0.0867417154209175	0.0010907707047417	lightgrey	0.1	774.3857444882017
Cre16.g669650	0.0771631138447838	21.770217357208	0.45135981657259	9.826201313094819	24.8057395401286	stabilizing	0.2312070619873396	0.0594931844771911	0.0011891440658229	lightgrey	0.1	194.43149794246497
Cre16.g668200	0.0023410745137293	14.7921271717629	0.533053802062523	7.884999629500568	24.8057395401286	directional	0.1270966913048035	0.1188711774030407	0.001323793976102	red	1.0	96.0094195918977
Cre16.g667750	0.0021247602992589	25.073875131581	0.557797858734267	13.98615385856627	24.8057395401286	directional	9.716810116952604e-09	0.1088179765120354	0.001373195923858	red	1.0	7.07605517037451e-06
Cre16.g671500	0.0010228396148611	30.0443980808795	0.394963763665116	11.866448543077155	24.8057395401286	directional	0.4573241144685195	0.1230172550102659	0.000865602729306	red	1.5	528.3302593502457
Cre16.g671450	0.114191606751083	21.831638356922	0.425027867804264	9.279054701516342	24.8057395401286	stabilizing	0.6322110071963077	0.1308177675657687	0.0007219919047589	lightgrey	0.1	875.6483321061979
Cre16.g671100	0.47564828234106	15.7297779992413	2.5248248519267	39.71493440777428	24.8057395401286	stabilizing	0.3498615128025994	0.0803571889179603	0.0017255578179302	lightgrey	1.6	202.7527035994986
Cre16.g667100	0.0289506000285638	18.2920385426906	0.272419422407951	4.983106574463751	24.8057395401286	directional	0.1605734419552636	0.0451745908952293	0.0008014190520934	red	0.0	200.36139836684325
Cre16.g688050	0.057102601907022	12.480520328295	0.772406099232006	9.640030023164096	24.8057395401286	stabilizing	0.1577067290206718	0.0644922671528959	0.0009990256431824	lightgrey	0.1	157.86054151552744
Cre16.g687900	0.0590277147237519	80.2464673663934	0.947880759591275	76.06408244177345	24.8057395401286	stabilizing	1.3904789170767742	0.1146937254633006	0.0016545980830909	lightgrey	0.1	840.3726145259799
Cre16.g687750	0.0184720564678347	19.7681904995879	0.502170542884189	9.927002955016123	24.8057395401286	directional	1.144277896866012	0.1705708992726598	0.001142025234053	red	0.5	1001.9725157954849
Cre16.g687500	0.000653333786846	48.455296909103	0.413797914049817	20.050700785651365	24.8057395401286	directional	0.2967642146546168	0.1547991556479863	0.0018945314460274	red	1.5	156.64253833151986
Cre16.g687300	0.0284391272720238	52.6277317896553	0.903949935216323	47.572834741840936	24.8057395401286	directional	0.088097291371228	0.1052477756894195	0.0007567219618528	red	0.0	116.4196307393084
Cre16.g687200	0.0453171756776442	37.4397738214665	0.322427646667245	12.07161816500937	24.8057395401286	directional	0.3654638379665848	0.1510683125221997	0.0010939814182388	red	0.0	334.06768330210286
Cre16.g686550	0.0129215469603748	23.938977432687	0.691428273687965	16.552085840137924	24.8057395401286	directional	0.3445955995368246	0.1165130267738886	0.0009063154422756	red	0.5	380.2159639601916
Cre16.g685550	0.0910010398981544	20.1368705791711	0.85829179812698	17.28331085804704	24.8057395401286	stabilizing	0.4145872509794685	0.0610283422054388	0.001421492090776	lightgrey	0.1	291.65638955693606
Cre16.g685400	0.0018690258483134	16.7865652690233	0.269614246817237	4.525897151656106	24.8057395401286	directional	0.2583866354421489	0.1102744182431329	0.0017879413285793	red	1.5	144.51628323143197
Cre16.g685100	0.192985490607822	39.6050190032836	1.3584744957314	53.8024082189182	24.8057395401286	stabilizing	0.6708735550611105	0.0921939802920824	0.0007678153757151	lightgrey	0.1	873.743319396667
Cre16.g684800	0.168228330328463	17.1490529681224	0.99980659426416	17.145736242914143	24.8057395401286	stabilizing	0.030930015791474	0.0682933095925844	0.0015862144195131	lightgrey	0.1	19.499265301703783
Cre16.g684750	0.0527127968719859	53.1826926736551	1.00326918505997	53.35655673799278	24.8057395401286	stabilizing	0.6230008967488299	0.1125503790472487	0.0011924707151716	lightgrey	0.1	522.4454477770367
Cre16.g684350	0.0001007240831981	44.8199573466682	0.308277784950756	13.816997172418233	24.8057395401286	directional	0.5369228748690943	0.1401662333377938	0.0012957958360197	red	2.0	414.3576171060727
Cre16.g684300	0.0001290195484805	99.0955153741587	0.201235146692905	19.941500572927847	24.8057395401286	directional	0.5931576556873118	0.1363756620378322	0.000720227628733	red	2.0	823.5697049428313
Cre16.g683700	0.0273891029911431	174.523870318225	0.518879639954367	90.55688299416323	24.8057395401286	directional	0.3020643289606018	0.0501497068768695	0.0008277496554636	red	0.0	364.9223252064343
Cre16.g683350	0.0526763744546066	5.89267012806717	1.20701332131258	7.112531342677781	24.8057395401286	stabilizing	0.4263770915729428	0.1503966389772615	0.001217639943872	lightgrey	0.1	350.1668072887761
Cre16.g683200	0.172904376470813	43.6149539975832	1.7002205786554	74.15504232379956	24.8057395401286	stabilizing	1.5134237889722433	0.1062476730736562	0.0005805139172278	lightgrey	0.1	2607.0413543218456
Cre16.g682900	0.0129659971054745	74.7824437645244	0.486776661419601	36.40234830849425	24.8057395401286	directional	0.2144226125694994	0.060980084140764	0.0015966799576229	red	0.5	134.2927939602416
Cre16.g682450	0.0042365605088808	6.02703300991141	0.415855765137647	2.506376423846565	24.8057395401286	directional	0.134146246804742	0.1230128215622297	0.0020111314289565	red	1.0	66.70187978432887
Cre16.g682300	6.14799847429073e-06	50.1701657547549	0.0721269813666491	3.6186226105549038	24.8057395401286	directional	0.3383873181464673	0.0903528992328074	0.0012324616061962	red	2.0	274.56215791650243
Cre16.g682100	0.0078788830728681	115.615735330753	0.247722992581287	28.640675945620167	24.8057395401286	directional	0.4396424594416935	0.1533205359161701	0.0015919361992398	red	1.0	276.1683914541529
Cre16.g681900	0.102156010639671	13.598727559985	0.960996238682003	13.068326036006878	24.8057395401286	stabilizing	0.4024929854804862	0.0741373953655087	0.0008438933323515	lightgrey	0.1	476.9477018605463
Cre16.g681500	0.09302817129789	35.7191869733385	1.04399646294181	37.29070485932257	24.8057395401286	stabilizing	0.6755655771371403	0.1021976733833363	0.0011672532949562	lightgrey	0.1	578.7651918022559
Cre16.g680600	0.0006940787396735	24.6435859969974	0.318250097755898	7.842823652600302	24.8057395401286	directional	0.0556414729694734	0.1023637238864381	0.0012294803090337	red	1.5	45.256091179861485
Cre16.g680250	0.317806118445989	25.9621629113185	1.77384244339343	46.05278649439149	24.8057395401286	stabilizing	0.2540504247897058	0.075891941620493	0.001676023400241	lightgrey	0.6	151.57928269568026
Cre16.g680000	0.346711758284705	6.03120151628802	1.52884165861361	9.220752129594695	24.8057395401286	stabilizing	0.3433526726732038	0.0505812810912206	0.0012841264393	lightgrey	0.6	267.3822936473229
Cre16.g679250	0.0237396211650335	208.433947024664	0.275248527170926	57.37113693096158	24.8057395401286	directional	0.749683252813517	0.1302037339856299	0.0013102973568372	red	0.0	572.1474205085057
Cre16.g678650	0.369121780737408	42.4950796858661	0.972366654958995	41.32079848636156	24.8057395401286	stabilizing	0.5206267167177359	0.0635705488955825	0.0022155966738577	lightgrey	0.6	234.98262245142453
Cre16.g678100	0.0762949774108952	23.0855418137768	0.642632119026175	14.835510654654753	24.8057395401286	stabilizing	0.2888067496725862	0.0530737788285127	0.001321326255006	lightgrey	0.1	218.57338305237468
Cre16.g677850	0.0257803428155958	12.7842694798208	0.622917084858902	7.963539876420604	24.8057395401286	directional	0.5435779114104555	0.1193163136321091	0.0018605890283553	red	0.0	292.153669147969
Cre16.g677500	0.114632965653648	20.5538475675679	0.96286422734804	19.790564557175657	24.8057395401286	stabilizing	0.2539608317343898	0.0576832939092371	0.0017199812940472	lightgrey	0.1	147.65325216811374
Cre16.g677450	0.0683924979601037	15.738719289794	0.433617048893934	6.824577011810507	24.8057395401286	stabilizing	0.3391978371727845	0.1122121976212545	0.0018281295600294	lightgrey	0.1	185.54365324486605
Cre16.g677050	0.105493435412326	11.930233217681	1.26989341770667	15.15012463483857	24.8057395401286	stabilizing	0.1756096139970507	0.0771376577230166	0.0015164008210419	lightgrey	0.1	115.80685763305742
Cre16.g676650	0.16752242490957	5.20989967373299	0.882743567856789	4.599005426166981	24.8057395401286	stabilizing	0.0552352806989105	0.0749212628168013	0.0018391666955489	lightgrey	0.1	30.032775622019138
Cre16.g676450	4.90658380034257e-05	35.6358584155132	0.34007135211232	12.11873455504677	24.8057395401286	directional	0.2739926384723734	0.1470021839617509	0.0028105808536451	red	2.0	97.48612572985641
Cre16.g676150	0.0725555370890992	8.58106293260131	0.929777666728253	7.9784806715223455	24.8057395401286	stabilizing	1.871994733368352	0.1464105216357072	0.0022018851446749	lightgrey	0.1	850.1781929432768
Cre16.g675550	0.0046481323924887	27.7801921792095	0.615353356056115	17.094634489360402	24.8057395401286	directional	1.0411041028855224	0.1151220674177975	0.0015840273366962	red	1.0	657.2513483617962
Cre16.g675500	0.0618358635099448	21.3443607387457	1.13246195327094	24.171676453519517	24.8057395401286	stabilizing	0.4324562075443445	0.092294672786269	0.0009961393510177	lightgrey	0.1	434.13223973385664
Cre16.g675450	0.122461957722652	25.4874303268201	0.951066121120597	24.24023149826026	24.8057395401286	stabilizing	0.4120531787815205	0.0914960875907669	0.0015269846152047	lightgrey	0.1	269.84762955603367
Cre16.g675300	0.0288000972175326	87.5830906032913	0.983907564507057	86.17366536748524	24.8057395401286	directional	0.261631742211551	0.1105160293834583	0.001533245129547	red	0.0	170.63921298015183
Cre16.g673650	0.297383903007702	80.4203889505068	1.33083968207805	107.0266448634856	24.8057395401286	stabilizing	2.0491515101487785	0.1328025869923368	0.0024229895844035	lightgrey	0.6	845.7120589122325
Cre16.g673852	0.0315132813200026	79.7202570068368	1.04881917625439	83.61213428469883	24.8057395401286	directional	1.252601927170484	0.1286035936106578	0.0017388015516701	red	0.0	720.3823380347076
Cre16.g673850	0.0217153646745861	674.419948422625	0.27733538047537	187.0405129959681	24.8057395401286	directional	0.2718535380645289	0.0941327718476499	0.0008368655883209	red	0.5	324.84731342577965
Cre16.g674000	0.154576430575179	13.2931454082593	1.54588527337305	20.54967772343463	24.8057395401286	stabilizing	0.2956751327653646	0.0841216323802932	0.001426456075715	lightgrey	0.1	207.27952146522264
Cre16.g674050	0.0868490672217195	34.5502619315379	0.463766559554978	16.02325610771266	24.8057395401286	stabilizing	0.2143115959437939	0.0456937558454387	0.0015311886679726	lightgrey	0.1	139.96419933512004
Cre16.g674700	0.0092844615490732	55.6875712065418	0.422891193385518	23.549783444275473	24.8057395401286	directional	0.4231623271317533	0.0697174492140625	0.0017675604714999	red	0.5	239.4047241691653
Cre16.g674800	0.0077038362395383	16.7239081436595	0.343979986654522	5.752689700067447	24.8057395401286	directional	0.281949014397479	0.0567918969276502	0.0014605329541184	red	1.0	193.0452945977297
Cre16.g675000	0.29484086079905	20.1413458804695	1.86671497278129	37.59815192703917	24.8057395401286	stabilizing	0.7752952561649231	0.111169514170779	0.0014560920082258	lightgrey	0.6	532.4493588214901
Cre16.g673550	0.0040776030902451	37.5781101453436	0.451740664112141	16.9755604331367	24.8057395401286	directional	0.3556045021755378	0.1210989061427676	0.0021874692421014	red	1.0	162.56434391458006
Cre16.g673001	0.354741514998821	6.54887617327594	2.78849477185008	18.261506970673516	24.8057395401286	stabilizing	1.5000882726692224	0.1059107589037697	0.0009105538851322	lightgrey	0.6	1647.4459086530942
Cre16.g672750	0.0734266071325927	18.3959734734763	0.328173325104832	6.037067783331003	24.8057395401286	stabilizing	0.2894279318450436	0.0306295224359405	0.0012270424637868	lightgrey	0.1	235.8744219428514
Cre16.g672650	3.48625193039184e-07	28.4394742844552	0.144488073748512	4.109164857781273	24.8057395401286	directional	0.349738095138139	0.1167044972427944	0.0013898632970588	red	2.0	251.63488803413082
Cre16.g672600	0.0730594743281072	24.7070375439596	0.71155141861208	17.580327614106377	24.8057395401286	stabilizing	0.3558876297063797	0.0323825245944618	0.0011775784376918	lightgrey	0.1	302.21989322763386
Cre16.g671950	0.0220295154254524	23.0347376155137	0.673355577402164	15.510569047401573	24.8057395401286	directional	0.4859618643313717	0.0905330362402509	0.0009704566842562	red	0.5	500.7558525951459
Cre16.g671900	0.338058606714283	10.4818933987548	1.16951662358317	12.258748576470431	24.8057395401286	stabilizing	0.1852363274646573	0.0603726299925128	0.0016715711718668	lightgrey	0.6	110.81569877625165
Cre16.g672385	0.0001745443920039	65.1172639786349	0.105481402772612	6.868660349180886	24.8057395401286	directional	0.1842222015407848	0.0406076191961808	0.0016356400888417	red	1.5	112.63003566465785
Cre16.g673617	0.0546651175244466	40.4594557924063	0.9403268979194	38.04511455678052	24.8057395401286	stabilizing	0.3107881572700413	0.0819122402799488	0.0010908368383525	lightgrey	0.1	284.9080140522456
Cre16.g673729	0.0231740126246612	46.8073430189862	0.82455614464891	38.595282300994334	24.8057395401286	directional	0.4705140628867044	0.0789998811399223	0.001061939972572	red	0.0	443.07030061890185
Cre16.g673841	0.0324696114815186	25.8668863418796	0.429154574818931	11.100892609938953	24.8057395401286	directional	0.4480144974540376	0.0531256219506375	0.0011165054403933	red	0.0	401.2649479757305
Cre16.g674065	0.0083062756208524	9.14774268358853	0.76331253510571	6.982586658304672	24.8057395401286	directional	0.7970699679384823	0.1046950381985823	0.001579186585541	red	1.0	504.7345103083059
Cre16.g674403	0.22079250234085	7.51160747580398	0.597242578239061	4.486251815568974	24.8057395401286	stabilizing	2.9181139086440714e-10	0.1179529523114274	0.0011539841701167	lightgrey	0.6	2.5287295824421654e-07
Cre16.g675301	0.168041474531749	16.1406965576301	0.928918423137212	14.993390394649978	24.8057395401286	stabilizing	0.3504722604677533	0.0560192985363961	0.0012703287776688	lightgrey	0.1	275.890987143431
Cre08.g379550	0.073744071890904	46.7681647649581	1.05813900609893	49.48721938146376	24.8057395401286	stabilizing	0.8262281886347548	0.0936499361901024	0.0019093036078601	lightgrey	0.1	432.73798113269726
Cre08.g379650	1.08609857233045e-05	63.1732673502731	0.268660723658011	16.97217572216537	24.8057395401286	directional	0.3496208402377983	0.1136941102256898	0.0020935489777732	red	2.0	166.99912156326621
Cre08.g379700	0.25630457095613	10.4711181336286	1.11297742233098	11.654118069289142	24.8057395401286	stabilizing	0.1385470855803776	0.0651136875870993	0.0020932007964636	lightgrey	0.6	66.18910417693742
Cre08.g379950	0.0002584765470036	46.8863708319023	0.327085829168377	15.335867480248767	24.8057395401286	directional	0.3717561776415968	0.1054803915077816	0.0015598809965509	red	1.5	238.32342240440016
Cre08.g380201	0.0805870312586436	26.5457025734044	0.928739637356655	24.654046181401227	24.8057395401286	stabilizing	0.292394013714626	0.1127791756567158	0.0017369267382992	lightgrey	0.1	168.33986561859163
Cre08.g380400	0.0999693871862624	26.0271817591901	0.805210526162789	20.957360718852005	24.8057395401286	stabilizing	0.3159320308629162	0.0342281183612664	0.001648342185122	lightgrey	0.1	191.66653241937922
Cre08.g381450	0.0344604079147144	23.7814169254583	0.957383966732682	22.767947270619008	24.8057395401286	directional	0.3198520297938778	0.078414851729668	0.0014599891234064	red	0.0	219.07836480836875
Cre08.g381702	0.357903913537836	10.0469754956334	2.43887615808816	24.503328997196274	24.8057395401286	stabilizing	0.2910640926888587	0.107977638503234	0.0017632696864384	lightgrey	0.6	165.07066101543114
Cre08.g382300	0.10694468730526	16.0456758712598	1.34174908810454	21.529270968283857	24.8057395401286	stabilizing	0.489448126677911	0.0937513734109104	0.0011962969860857	lightgrey	0.1	409.13596905346384
Cre08.g382500	2.29290558557873e-07	51.8167951259437	0.0630458820052739	3.2668355514016985	24.8057395401286	directional	0.2980169173926753	0.0956937128948008	0.001398635190101	red	2.0	213.07694780020122
Cre08.g382950	0.0201741711620527	55.6181035415786	0.30353285931689	16.881921997758198	24.8057395401286	directional	0.5028478600862615	0.1272116252337434	0.0012865085971343	red	0.5	390.86241724801215
Cre08.g383150	0.0421694461468646	36.4627595731029	0.791084607479997	28.84512784452561	24.8057395401286	directional	0.2901192230249989	0.0814959912743312	0.0017392480242561	red	0.0	166.80727474109784
Cre08.g384600	0.175641584191248	39.593646235783	1.06828145266238	42.29715791696264	24.8057395401286	stabilizing	0.994514606770222	0.073845678700905	0.0017557952482189	lightgrey	0.1	566.4183268402564
Cre08.g384700	0.112951610943224	24.6346323468489	1.3984530666957	34.450377152371935	24.8057395401286	stabilizing	0.6574382862380028	0.1046164460617415	0.0027261935643136	lightgrey	0.1	241.15612876649584
Cre08.g384750	0.122428872880379	14.5330397494188	1.42009743429751	20.638332460693363	24.8057395401286	stabilizing	0.7458536992643031	0.10202598137792	0.0017864984909468	lightgrey	0.1	417.49472672043464
Cre08.g385100	0.0002114102134989	12.0906813186014	0.410666890202995	4.965242497545484	24.8057395401286	directional	0.685558510246773	0.0976068909670224	0.0010313517049151	red	1.5	664.7184534428122
Cre08.g385500	0.182307592200902	16.3310673039884	1.52560194826087	24.9147080961441	24.8057395401286	stabilizing	0.2067332119450889	0.1393335614417943	0.0010264754443147	lightgrey	0.1	201.40103018548973
Cre08.g385700	0.149191375818871	7.58017672825628	1.37657575025451	10.434687466761165	24.8057395401286	stabilizing	0.2668279506312568	0.0850710262397559	0.0015555506018077	lightgrey	0.1	171.53280023239165
Cre13.g569350	0.0218006998102009	83.3349153148503	0.291678363507393	24.30699172206272	24.8057395401286	directional	0.3333124724198145	0.1038597504473006	0.0012595232579622	red	0.5	264.63383690038825
Cre13.g569200	0.0081652507314581	30.8966100666047	0.442249002375606	13.663994978744034	24.8057395401286	directional	0.0715266605071504	0.0791066786477521	0.0012541519425209	red	1.0	57.031893889490526
Cre13.g568900	0.331329753160096	13.4149108145337	1.0111480614308	13.564461064382824	24.8057395401286	stabilizing	0.2020842221366837	0.0543000594922766	0.0011929508476513	lightgrey	0.6	169.39861565507937
Cre13.g568800	0.0018719229412938	20.6088733842075	0.209895606452592	4.325711977282915	24.8057395401286	directional	0.0737065364994817	0.0501586271436707	0.0017700658061588	red	1.5	41.64056287795956
Cre13.g568650	2.82930243861705e-05	12.965659641414	0.255058438016434	3.3070008959917727	24.8057395401286	directional	0.2102467737689595	0.0537074412845334	0.0010394939085448	red	2.0	202.2587838569314
Cre13.g568400	0.029525459738912	33.4968557090158	0.27143900353518	9.092353135216953	24.8057395401286	directional	0.0317486684681812	0.0331460181203634	0.0013735748500821	red	0.0	23.113897627263306
Cre13.g568150	0.0230852931493302	126.759725501286	0.478725373928932	60.683096989731915	24.8057395401286	directional	0.06804064805821	0.070760595477478	0.0011914453490871	red	0.0	57.10765341468963
Cre13.g567950	0.0045088940170763	65.0582609536816	0.34637758983219	22.534723627809907	24.8057395401286	directional	0.3248789437562446	0.070928741131985	0.0008552094114746	red	1.0	379.8823298682718
Cre13.g567901	0.0016657362205089	773.504722493181	0.145443949061965	112.5015814574876	24.8057395401286	directional	0.2844346009631391	0.1188730252329471	0.0012717681726974	red	1.5	223.65286934320574
Cre13.g567800	2.56354446845424e-06	49.3423413885035	0.154916851248916	7.643960161156028	24.8057395401286	directional	0.0508522185732547	0.0642841254454479	0.0013351680742109	red	2.0	38.08675443599785
Cre13.g567650	2.3502914656581e-05	101.140105473084	0.0848349758357286	8.580218403832124	24.8057395401286	directional	0.1120834640218922	0.0724596639045344	0.0014800670058353	red	2.0	75.72864173040333
Cre13.g567600	2.4532211864032e-05	30.3186081963951	0.229357939657994	6.95381350922315	24.8057395401286	directional	0.187584775591716	0.0724693398270276	0.0012934642226377	red	2.0	145.0250979568521
Cre13.g567363	0.0649752204587241	5.03642694355041	1.14410701307922	5.762211386977165	24.8057395401286	stabilizing	0.3444242136849165	0.1185845887094303	0.0015292012946539	lightgrey	0.1	225.23144264200292
Cre13.g566750	0.0502033504066965	29.6727878370069	0.564242741906611	16.74265516916591	24.8057395401286	stabilizing	0.3982849740507567	0.0792602021710746	0.0020962969075667	lightgrey	0.1	189.99454352726707
Cre13.g566700	3.53933431451711e-05	38.0877291093768	0.24746692636806	9.425453255036764	24.8057395401286	directional	0.1826477957728851	0.0814657933294293	0.0015354613054526	red	2.0	118.95304370372716
Cre13.g566650	0.196514058758827	20.1215709598885	0.774874817518035	15.591698625719795	24.8057395401286	stabilizing	0.503503429223034	0.0772208130918904	0.0022488130705963	lightgrey	0.1	223.89741317606445
Cre13.g566450	0.0047509793751897	37.4904839414889	0.270751079927692	10.150589014169913	24.8057395401286	directional	0.0	0.0457148042972074	0.001471357127447	red	1.0	0.0
Cre13.g566250	0.0020324349429533	45.2658848484363	0.482294307481314	21.83147858550549	24.8057395401286	directional	0.2778698062226482	0.1069964561465704	0.0016527055450241	red	1.0	168.13025590629107
Cre13.g566000	0.26652815726734	27.5307875598349	1.32696616569168	36.53242360674632	24.8057395401286	stabilizing	0.8011360942035839	0.0928782004646007	0.0019689834430241	lightgrey	0.6	406.87802482134845
Cre13.g565850	0.0397505287708505	91.7271378418574	0.479655222945424	43.99740075168175	24.8057395401286	directional	0.0	0.069216681175409	0.0020748132449641	red	0.0	0.0
Cre13.g565800	0.0080507672522753	35.1304273065098	0.492788626518486	17.31187502138248	24.8057395401286	directional	0.010111432418385	0.050144168231555	0.0016911986577475	red	1.0	5.978855512960478
Cre13.g565750	0.0146240990935218	19.8836848934812	0.691932857655931	13.758174909076512	24.8057395401286	directional	0.0196157960399154	0.0541673425088157	0.001586915879001	red	0.5	12.36095517064458
Cre13.g565550	0.0409953315056621	26.4100889444472	0.297362959013254	7.853382196324045	24.8057395401286	directional	0.1285020913286277	0.0493754017396403	0.0016405833807265	red	0.0	78.32707123469889
Cre13.g565450	0.0225452961886237	870.465335367471	0.663721998897594	577.7469923611624	24.8057395401286	directional	0.2869335461376066	0.0781939835672169	0.0016096178459962	red	0.5	178.26190660803843
Cre13.g564000	0.386374195536774	1511.92589204415	2.71800673010993	4109.42475000346	24.8057395401286	stabilizing	0.5783980228790467	0.130315036752812	0.0014439124019565	lightgrey	0.6	400.57694780882684
Cre13.g564050	0.0003618143964114	53.1866893631222	0.387205602814533	20.59418411655704	24.8057395401286	directional	0.470469778156226	0.1526906889002665	0.0014326408096071	red	1.5	328.39339421390054
Cre13.g563200	2.59745298708973e-06	58.5046286572582	0.138546242421844	8.105596464748455	24.8057395401286	directional	0.2456620769225241	0.1110819125432923	0.0013872032732043	red	2.0	177.09162144281092
Cre13.g563150	0.0002108336153471	85.9693644008947	0.159812286501737	13.738960694008016	24.8057395401286	directional	0.3909372866330834	0.1571611420911731	0.0014920697836782	red	1.5	262.0100553670875
Cre13.g563100	0.224187123309156	15.2352954477348	1.2386005961031	18.870446023371166	24.8057395401286	stabilizing	0.4521993572044844	0.0413280304059063	0.002103867066734	lightgrey	0.6	214.93722885565646
Cre13.g562750	0.0067178474009598	58.0138121843183	0.538520348356834	31.241618347007034	24.8057395401286	directional	0.5017318547127662	0.1604757177073235	0.0012260039077583	red	1.0	409.2416439603061
Cre13.g562550	0.263737926635437	13.2250754032558	1.34460773883052	17.782538733834908	24.8057395401286	stabilizing	0.2013794986284348	0.108379769827216	0.0009979265217856	lightgrey	0.6	201.79792222387718
Cre13.g562475	0.0094260641032435	192.816935244584	0.236601389774694	45.620754850965746	24.8057395401286	directional	0.084431102367321	0.0697067763752834	0.0018142881259105	red	0.5	46.53676621785158
Cre13.g562450	0.0724227560029116	8.92819834759994	1.21004404944146	10.803513282746383	24.8057395401286	stabilizing	0.1119671888062777	0.1138571359734477	0.0018939637613171	lightgrey	0.1	59.1179150800718
Cre13.g801504	0.281922221071666	13.0236897808986	0.718621183149257	9.35909935931824	24.8057395401286	stabilizing	0.3731606361434557	0.1135850239525747	0.0023261485066679	lightgrey	0.6	160.41995387387843
Cre03.g209841	0.0202411750724059	32.4800383875909	0.726081858739981	23.58316664440794	24.8057395401286	directional	0.4114370189772333	0.1304313005323792	0.0020462031139789	red	0.5	201.07340085959615
Cre03.g210961	0.255748114836949	14.9864356210047	0.621334073756921	9.311583095494681	24.8057395401286	stabilizing	0.0879728604211265	0.0626662206614387	0.0011040758201638	lightgrey	0.6	79.68008973158645
Cre03.g211073	0.208845478595393	23.2317828375594	1.12607689170517	26.160773806488404	24.8057395401286	stabilizing	0.1758140827252182	0.0224821677808276	0.0011611870246571	lightgrey	0.1	151.40892809850016
Cre03.g211521	0.0446186837732433	11.3356815128721	1.12866052499226	12.794136247463282	24.8057395401286	directional	0.0983396475690012	0.1131111178259084	0.0008769363619591	red	0.0	112.14000449166883
Cre03.g213537	0.0253232581221281	40.1828226690517	0.534396912279334	21.473576361009254	24.8057395401286	directional	0.2254520512853939	0.0637756611864058	0.0013873118008307	red	0.0	162.51000759194642
Cre03.g198850	0.2241940172424	51.287068449442	1.86909452801122	95.86037899658893	24.8057395401286	stabilizing	0.5542716311293832	0.0976744954826674	0.0003148634024245	lightgrey	0.6	1760.355845936366
Cre03.g199150	0.0244538956811026	137.12644843425	0.362033114794571	49.64431524736865	24.8057395401286	directional	0.5054261553432937	0.1452821243333849	0.0019831005303075	red	0.0	254.8666331428605
Cre03.g199300	0.0338860788258479	31.8880905583111	0.879105137869891	28.032984246671646	24.8057395401286	directional	0.3949091199815204	0.0946317706575331	0.0015209303777341	red	0.0	259.6497024208699
Cre03.g200050	0.0026518511673227	26.6944522874163	0.455748771806326	12.165963844032548	24.8057395401286	directional	0.20763781464913	0.0566196821594905	0.001242979154499	red	1.0	167.04850913837032
Cre03.g205473	0.331523775500758	9.40696617786735	0.954771655370574	8.981504669657411	24.8057395401286	stabilizing	0.5818293891385988	0.1544866508386157	0.000640278063502	lightgrey	0.6	908.7136078913649
Cre03.g205361	0.0997377731859188	19.9109323458548	1.00513529423598	20.013180841963454	24.8057395401286	stabilizing	0.4324471883171222	0.0712085087021286	0.000788290651259	lightgrey	0.1	548.5885030178263
Cre03.g204913	0.0912534437108294	33.7007926693518	1.36132132816083	45.87760783671476	24.8057395401286	stabilizing	0.3868644641873766	0.097298887900308	0.0018943477388471	lightgrey	0.1	204.22040592337194
Cre03.g204465	0.350116972717536	18.4270317093003	1.67440178461518	30.854254779212933	24.8057395401286	stabilizing	0.837048440416084	0.0823738751817211	0.0014305113687263	lightgrey	0.6	585.1393136157848
Cre03.g800413	0.0015548893397875	24.5563667237425	0.443240099427436	10.884366428208205	24.8057395401286	directional	0.0709140156736976	0.1079643228969903	0.0012546946319927	red	1.5	56.51894402470847
Cre03.g203121	0.274088814298961	23.231689810546	1.38480244726035	32.17130090363744	24.8057395401286	stabilizing	0.4010391193865494	0.0336001662222062	0.0007641904546454	lightgrey	0.6	524.7894905631081
