CINC	CSCH	k0	k4	sites
g13188	g651	0.1342453250259599	0.6875550518319785	1481.0
g13187	g653	0.1280995555449961	0.3619549809988843	5036.0
g13186	g654	0.0569616714755502	0.9241077609694743	359.0
g13185	g655	0.0549444688504894	0.27810234480543455	1200.0
g13184	g656	0.0789460520389132	0.2631547659919683	1774.0
g13183	g657	0.062395513555632	0.25923495967294063	970.0
g13181	g660	0.141105874385414	0.4616221847474094	3171.0
g13180	g661	0.3071692179862317	0.7375327688178938	2489.0
g13179	g662	0.0489747841090716	0.21727039232437462	1746.0
g13178	g663	0.0398505048594299	0.5129561941781404	4270.0
g13176	g664	0.0558768954734407	0.3831192178244929	401.0
g13175	g665	0.0565515515001399	0.21196757062164046	2275.0
g13174	g666	0.1970289964431389	0.6173552850924452	4837.0
g13173	g667	0.2811637249160329	0.6846123717044766	7135.0
g13172	g668	0.0263956860913446	0.17887678889392372	2577.0
g13171	g669	0.1413565667762496	0.7557303828467872	241.0
g13170	g670	0.0383253924769622	0.5416010380748982	716.0
g13169	g671	0.0915321561969765	0.4488037659147218	11330.0
g13168	g672	0.0163549921996439	0.4998592001083379	1496.0
g13167	g673	0.14429700027054	0.6271860181504639	647.0
g13164	g675	0.034195607807678	0.7357794862355845	2638.0
g13163	g679	0.2833218791691214	0.6706498305449724	1399.0
g13881	g683	0.1889670840608688	0.613901111701161	3445.0
g13879	g688	0.2197833132961968	0.6918293941309558	4612.0
g13871	g689	0.2349142938893549	0.5365419969702495	6358.0
g11250	g703	0.5291641910947691	0.9714173214565657	2199.0
g10053	g705	0.0931604444900053	0.6714084120623258	706.0
g10054	g706	0.1666396165184118	0.9060723911323484	668.0
g10055	g707	0.060617935589369	0.5716050390351726	778.0
g10058	g708	0.2783230984529675	0.7282412723807099	875.0
g10059	g709	0.1066176161447814	0.5430724712198549	9475.0
g10060	g710	0.161731802766674	0.5450535937469857	1017.0
g10061	g711	0.2305371928176217	0.6285609039617097	1614.0
g10063	g712	0.0910206427532006	0.35026725083069826	1390.0
g10064	g713	0.0413240106577035	0.2769640886479966	1475.0
g10065	g714	0.0306057238200147	0.29942591876814617	1502.0
g10066	g715	0.0539801247188169	0.31885340528015194	723.0
g10067	g716	0.1367411675954659	0.3542695072036459	412.0
g10068	g717	0.3199586614483524	0.7588057331322373	2473.0
g10069	g718	0.0403520294947322	0.40866348251843215	421.0
g10071	g720	0.0698595349544313	0.29710033550946013	2704.0
g10072	g721	0.1688125620990272	0.5706898467312507	2203.0
g10073	g722	0.2834626086171713	0.9426272204122528	365.0
g10075	g723	0.2920985750712923	0.6313229633678303	3816.0
g10076	g724	0.1641593643958141	0.49469673479153453	1691.0
g10078	g725	0.0436550328405799	0.2838062300404884	1892.0
g10079	g726	0.0278289042753465	0.3211274263514411	2432.0
g10080	g727	0.1792943622086637	0.6049954615063149	9641.0
g10082	g729	0.0712988338475449	0.4224341669895012	820.0
g10083	g730	0.6747622466058709	0.8645096324537891	335.0
g10086	g732	0.0501230313618421	0.2815537809767727	1030.0
g10087	g733	0.0379970921343143	0.2558104047805555	4121.0
g10088	g734	0.1998109268005158	0.6230378772406144	2744.0
g10089	g735	0.1958236031660223	0.551135932319167	4618.0
g10091	g737	0.2101888958913142	0.6255702186026942	4495.0
g10092	g738	0.1827165619933128	0.6244030836030622	1143.0
g10093	g739	0.1683124694707558	0.8686152617693448	820.0
g10094	g740	0.1071618295848334	0.5856291801163231	3358.0
g10095	g741	0.0225580914279584	0.340337764034229	1097.0
g10096	g743	0.0868573608287003	0.6953555609236657	2008.0
g10100	g748	0.0209717611026225	0.19591162444771326	1218.0
g10099	g749	0.0434274696236693	0.4329865237761177	379.0
g10101	g750	0.0394608510359261	0.35392309778354925	2851.0
g10102	g752	0.033931473085001	0.38063577184675096	644.0
g10103	g754	0.0751432390791048	0.4221280093906278	1547.0
g10104	g755	0.0168830989473463	0.33316357080404824	901.0
g10105	g756	-0.0	0.22728757701007113	295.0
g10106	g757	0.1453943862335182	0.6286667688782521	2488.0
g10107	g758	0.0923566484505035	0.49269650077459914	2202.0
g10108	g759	0.1355497455816126	0.43495184281978505	956.0
g10109	g760	0.0309322189005368	0.3655598873559356	943.0
g10110	g762	0.0090910203992586	0.41212835874832665	483.0
g10111	g763	0.0523271779163427	0.517659033678137	2844.0
g10112	g764	0.2819708692480321	0.9852927512137911	1386.0
g14843	g766	0.1403832142946213	0.6372532833995694	1751.0
g10115	g767	0.16682366559909	0.7820878793363759	1814.0
g10116	g768	0.0924520792140084	0.44257862594026776	2848.0
g10117	g769	0.1998662100055918	0.6673709688238417	2187.0
g10118	g770	0.0526531940049364	0.5526166830469552	814.0
g10119	g771	0.08720314678173	0.3916420368122294	624.0
g10120	g772	0.0600749873117664	0.5775811662720554	749.0
g10122	g773	0.1258450921732836	0.40936684935231527	777.0
g10123	g774	0.2840463639686609	0.7221331501176211	4146.0
g10124	g775	0.3330386696838128	0.8862479597039916	2162.0
g10125	g776	0.0681771130832794	0.3150849430091242	2127.0
g10126	g777	0.127212512122687	0.6421083483956228	5299.0
g10127	g778	0.2208919823457597	0.7614230097967942	5278.0
g10132	g779	0.021353755560984	0.6955980243542101	429.0
g10133	g780	0.1800385969011418	0.6002880804343496	3119.0
g10135	g783	0.1115222863661074	0.47870292775058343	297.0
g10136	g784	0.1566176231545959	0.6638623550435166	8071.0
g10140	g786	0.0746493707667878	0.3173266871957035	2050.0
g10141	g787	0.090400551771205	0.5073392264908314	1701.0
g10142	g790	0.073398007300182	0.2899207151017589	1170.0
g10143	g791	0.0363877330834558	0.7858154035759641	577.0
g10144	g792	0.0618907677660026	0.38689779549008624	7476.0
g10146	g793	0.1853402204341926	0.6033558119050931	10222.0
g10145	g794	0.3850981107931288	0.9191092571601748	1958.0
g10147	g795	0.0584153172160577	0.32217199476541875	2817.0
g7393	g798	0.1458321879947245	0.49498927121602765	3346.0
g7392	g799	0.1567014039840334	0.6132824274012806	1230.0
g7391	g800	0.081388186657945	0.371608491076163	1192.0
g10156	g801	0.0187901268341626	0.10111441710671353	739.0
g10150	g802	0.2331857804587871	0.5169477604001608	2272.0
g10151	g803	0.0618826830816286	0.43933018437707805	2054.0
g10152	g804	0.2544176194536904	0.7529602965952735	1275.0
g10153	g805	0.3151088997227671	0.5776656780756266	1564.0
g10154	g806	0.0166816115502905	0.25769227829255775	1203.0
g10155	g807	0.0429945122155025	0.32885355343225076	1586.0
g10157	g809	0.0709094594336766	0.39933225518792914	1304.0
g10158	g810	0.0797088092173671	0.38447545689208074	1196.0
g10159	g811	0.0604452701689677	0.30566951228345934	1087.0
g10160	g812	0.0946611667118608	0.3013824210127574	3235.0
g10162	g813	0.1022960617106093	0.4439153489620392	2059.0
g10163	g814	0.0633382953564781	0.404579160558244	1447.0
g10164	g815	0.0102917566913259	0.26967983613863183	887.0
g10165	g816	0.0886782633360221	0.4928651834340301	845.0
g10166	g817	0.2273318261029775	0.6359630313450058	2743.0
g10167	g818	0.0847761054882639	0.3568362048942182	772.0
g10168	g819	0.0283856016951459	0.3862704829647679	558.0
g10170	g821	0.1216279103227977	0.4725106057733319	1959.0
g10171	g822	0.2056510390318028	0.44784939549026737	1138.0
g10172	g823	0.002467107487799	0.1940005519396237	619.0
g10173	g824	0.0015447997222579	0.18567155899676674	982.0
g10174	g825	0.0499205748887542	0.2598683292364599	1109.0
g10175	g826	0.2559203346699119	0.6397812761748419	3265.0
g10176	g827	0.2562466136621604	0.6977164532947726	5336.0
g10177	g831	0.063512315422529	0.6132824274012806	459.0
g10195	g833	0.0758220876535265	0.2777803412226707	319.0
g10193	g835	0.2373215668040723	0.5795102505617469	6294.0
g10192	g836	0.1042359825175076	0.5104123167922369	3875.0
g16839	g837	0.15112951327982	0.5400836566487255	973.0
g10196	g838	0.2263726638133558	0.5748181821146848	1713.0
g7416	g839	0.0596684447512867	0.3873327120526604	619.0
g7415	g840	0.0171436035570376	0.5993218189269944	358.0
g7414	g841	0.1037409206486378	0.38740494377207185	885.0
g7413	g842	0.0564175659281906	0.5716050390351726	275.0
g7412	g843	0.220684550102295	0.629840888179307	6145.0
g7411	g844	0.036592623127074	0.11214880047822277	727.0
g7410	g845	0.1107660057356845	0.3735535241850662	4766.0
g7409	g846	0.3515454786645979	0.6108136397010355	1631.0
g7404	g847	0.0869991853971615	0.43231717968885297	1755.0
g7403	g848	0.0969087986100046	0.33387373346613664	1073.0
g7402	g849	0.0501859415889849	0.42561104905603	630.0
g7401	g851	0.1380112779752157	0.5502132145821756	1799.0
g7400	g852	0.0744553064351639	0.31138668493882316	3754.0
g7399	g853	0.068635395718459	0.382593639667035	1656.0
g7398	g854	0.0442509537955948	0.44269988803642624	2885.0
g7397	g855	0.2013456495418991	0.6007885314087245	2400.0
g7396	g856	0.0589755612595031	0.33773675570513717	515.0
g7395	g857	0.0371553341701021	0.32346435579743044	1250.0
g7389	g858	0.1773735384457424	0.5771916570449156	2501.0
g7384	g859	0.1534857758873876	0.4816355527259385	2330.0
g7383	g860	0.1544135028915716	0.5232011481819943	1769.0
g7381	g862	0.0702415012425632	0.34370676675900713	3300.0
g7380	g864	0.1478656085988557	0.4560194109211803	2438.0
g7379	g865	0.0250023152006938	0.16853783682123014	370.0
g7378	g866	0.0408477905636434	0.23850435208468374	492.0
g7376	g867	0.1646994724407605	0.4516315517656639	1898.0
g7375	g868	0.1521647844367385	0.3866210094099297	3306.0
g7374	g869	0.2945445617480509	0.8239592165010822	711.0
g7372	g870	0.0755013187035728	0.26096768203676396	3809.0
g7371	g871	0.0335164893279437	0.20775057899267535	2959.0
g7370	g872	0.3847712008712497	0.8634420166151484	2350.0
g7369	g873	0.1023256142118629	0.6626256817883731	1922.0
g7368	g874	0.1402928711548416	0.6769384994773409	767.0
g7367	g875	0.1273713694098661	0.5261052175023744	1074.0
g7366	g876	0.142980062751784	0.5318606414297898	249.0
g7365	g877	0.0744412185715059	0.36882069117075034	602.0
g7363	g879	0.1026678615836674	0.3670099440666498	1749.0
g7362	g880	0.144501042987882	0.5668264309610657	9391.0
g7361	g881	0.2410101734126892	0.7051064607722513	10599.0
g7360	g882	0.0864264476831885	0.4313009193707582	663.0
g7359	g883	0.138824180815322	0.45695881921684856	4066.0
g7358	g884	0.0752982947367729	0.35765232529420127	1554.0
g7357	g885	0.0094045119395514	0.19631879058149204	632.0
g7356	g886	0.0053667491965591	0.3268771544883473	574.0
g7355	g887	0.0658978560818108	0.31860605321347146	4259.0
g7353	g890	0.0169882687776726	0.18577823704260477	1324.0
g7352	g891	0.1512899974218957	0.5248272909903291	7052.0
g7351	g892	0.1141930503012542	0.35238048250774134	1765.0
g7350	g893	0.2076658704906754	0.4573468547954318	1970.0
g7349	g894	0.1633362061296182	0.43188084777341174	1984.0
g7348	g895	0.2724622603165203	0.6834220509247486	3530.0
g7347	g896	0.0830579894506245	0.48977039007789014	635.0
g7346	g897	0.0845660155469267	0.4449852915031986	4504.0
g7345	g898	0.1317300130953541	0.49747066305769816	6619.0
g7343	g901	0.1405753139747173	0.45309306570655883	4314.0
g7342	g902	0.1197677108530662	0.47112529562123495	2498.0
g1695	g904	0.0915770226006748	0.43583580996978843	1403.0
g7340	g905	0.1722100863969152	0.6099855056787038	5064.0
g15615	g907	0.5097408753866033	0.9014089220421158	1462.0
g11463	g909	0.4899759540095593	0.9582453900878214	719.0
g7338	g911	0.0222709894793368	0.39129368566801975	492.0
g7337	g912	0.0779721304896609	0.2628531659476907	3158.0
g7336	g913	0.1320889595020101	0.45004256812044996	1398.0
g7335	g914	0.0365391300276611	0.5693877425199707	1043.0
g7334	g915	0.1610729936531607	0.5347123558920936	946.0
g1382	g927	0.0237272649324538	0.2456084247125429	2470.0
g1384	g928	0.024195646663666	0.45371585139336335	315.0
g1383	g929	0.032972342565837	0.39605057265037263	522.0
g10419	g932	0.0883372767422876	0.11561300987044366	322.0
g14299	g933	0.0388646037910859	0.19427735578111227	2875.0
g14295	g934	0.281143200803238	0.6707660915900043	6017.0
g14297	g936	0.2631908678956154	0.5740650658409603	1378.0
g14294	g937	0.2238697414169974	0.5539571659775271	1515.0
g14292	g939	0.2897262278605573	0.6226606229331916	3822.0
g14290	g943	0.1953745033934839	0.6819874969035611	2690.0
g14288	g948	0.0292516183524519	0.17641872921631047	1109.0
g14287	g949	0.0200178688471965	0.2438057945812105	1240.0
g14283	g954	0.3058321343716607	0.5792581666658537	1684.0
g14282	g955	0.3400556993172	0.7420597475273383	2271.0
g14281	g960	0.0831749647086121	0.2560201210532831	4126.0
g14280	g961	0.2519427676914684	0.6186041720324593	1103.0
g14279	g962	0.0170312995273592	0.20042529187379804	1167.0
g14278	g963	0.1518519428235494	0.49883990122896693	571.0
g14277	g964	0.2920985750712923	0.7614230097967942	3108.0
g14276	g965	0.2776905193964039	0.6523564942377491	4967.0
g14274	g966	0.3245645421268349	0.7086759494365655	1399.0
g14272	g969	0.0533558250189308	0.2673826392907827	2852.0
g14156	g970	0.1737857340926483	0.6044570060289672	2005.0
g17048	g982	0.4670537903916333	0.9347462372134416	4778.0
g17047	g983	0.0564282420594455	0.2948075904384091	5089.0
g17056	g984	0.245152398252205	0.6687927258142362	5452.0
g17057	g997	0.0524995605737646	0.20217233240197907	1059.0
g17060	g999	0.1492762783257714	0.5342247095810261	547.0
g17061	g1000	0.0482999479523121	0.3355861904680169	1536.0
g17062	g1001	0.2240715484765053	0.6557545738175613	6266.0
g17064	g1002	0.018908564509872	0.3148903841701979	1465.0
g17065	g1003	0.086375951558747	0.2481406832377423	1373.0
g17066	g1004	0.1918841052303797	0.6711774236869148	1971.0
g17072	g1013	0.1949637885465803	0.4581818117422298	1396.0
g17073	g1014	0.0173561464212707	0.268206815197897	618.0
g17074	g1016	0.1897700680998139	0.5648329839956269	1003.0
g17075	g1017	0.1082061728962227	0.6197596313437188	10408.0
g17077	g1019	0.0353006331434893	0.19940426711792342	2767.0
g17078	g1020	0.0994189329964865	0.4080837010495932	2018.0
g17079	g1022	0.0872979813171456	0.5198603854199589	985.0
g17080	g1023	0.0742927709094253	0.4789607261547714	643.0
g17081	g1024	0.1093706237725372	0.4952058266695278	1714.0
g17083	g1031	0.2010122084241282	0.4474234305499296	5119.0
g17084	g1032	0.0248430355687744	0.30688176562852487	831.0
g17085	g1033	0.0699864324081328	0.6324491976444488	656.0
g17086	g1036	0.2583437720416607	0.7975893127608615	2603.0
g9387	g1045	0.1531237847977729	0.48636598258179425	2239.0
g9388	g1046	0.0177153077992524	0.19822621785578795	1451.0
g14911	g1048	0.0917754547429397	0.5669101880237926	4197.0
g14912	g1049	0.0453996369216317	0.16061099130422385	349.0
g14914	g1051	0.0102741332686214	0.3309834299109752	443.0
g14915	g1052	0.3123289482134443	0.7572486019887101	1948.0
g14916	g1053	0.0534890658242776	0.3655598873559356	2942.0
g14917	g1054	0.0201896444349315	0.2372529961591177	388.0
g14918	g1055	0.2497039980299263	0.5515304540522085	2847.0
g14919	g1056	0.3494338383616515	0.8400489424645669	5453.0
g14920	g1057	0.0247737061253559	0.235012364400269	1782.0
g14921	g1058	0.0779231615153788	0.3453567172455606	1837.0
g14922	g1059	0.0743302613806051	0.45905951810337275	1327.0
g14923	g1060	0.024244535262862	0.16592772978272113	1489.0
g14924	g1061	0.1765428936931372	0.41894063265739256	423.0
g14925	g1062	0.0005785921212702	0.345611402393497	2630.0
g14926	g1063	0.1049624956828778	0.6349427974614097	3126.0
g14927	g1064	0.1209371495463201	0.6840197498157732	2069.0
g14928	g1065	0.0444663648370228	0.5004053696634971	1315.0
g14929	g1066	0.08582758250083	0.39053303651559845	4729.0
g14931	g1067	0.0536639758290873	0.5273729691025624	1553.0
g14932	g1069	0.1028193273700757	0.42578474862603144	2102.0
g14933	g1070	0.1091028847469938	0.5782791653917702	2534.0
g14934	g1071	0.0467683957825311	0.3633812365864628	597.0
g14935	g1072	0.0787185151353499	0.37149107792251906	1141.0
g14939	g1073	0.0474797874170077	0.5520541689577345	1122.0
g14940	g1074	0.025286381816183	0.15565229555498927	1391.0
g14941	g1075	0.0610295039704074	0.4718521685406109	1273.0
g14942	g1076	0.0219222287362037	0.34509264048452143	495.0
g14944	g1077	0.0713950085251878	0.48272187101032393	2981.0
g14945	g1078	0.0992517369957593	0.4728570551978773	1234.0
g14948	g1079	0.1163618866176359	0.4243558186375077	516.0
g14949	g1080	0.1793696868778734	0.964998390128287	389.0
g14953	g1081	0.2279996756180066	0.8292658424132324	6896.0
g14954	g1082	0.1032605821285006	0.3074247788820227	1139.0
g14955	g1083	0.0897899210081483	0.6760093888595697	1460.0
g14956	g1084	0.0066298774268557	0.1964646198644713	455.0
g14957	g1085	0.0165752602504994	0.381903658401193	675.0
g14958	g1086	0.1306148375843367	0.488640105785901	1459.0
g14959	g1087	0.0599229636423301	0.39773006950336	1479.0
g14960	g1089	0.1824203377097047	0.8679048397006222	2330.0
g14962	g1092	0.2355091602776981	0.7928896852603597	1565.0
g14963	g1093	0.0089120989235569	0.19901230979796725	1359.0
g14964	g1094	0.142787711973662	0.6582433824157197	4980.0
g14965	g1095	0.0663771011822248	0.3006663308105645	715.0
g14966	g1096	0.1276132658802745	0.4714564945667805	306.0
g14968	g1097	0.0119405507151337	0.20946621024248413	1515.0
g14969	g1098	0.1866902733097427	0.5691318298690052	3667.0
g14970	g1099	0.0429035221565164	0.31775748387907676	1987.0
g14971	g1101	0.0665460867065132	0.23884029833890094	654.0
g14973	g1103	0.0772386109180752	0.45599202916472875	668.0
g14974	g1104	0.2122734433828131	0.5529830456576447	3462.0
g14975	g1105	0.1929768525941465	0.5976588470705089	1545.0
g14976	g1106	0.1826034381149102	0.7189492938310471	2377.0
g14977	g1107	0.0667909497782916	0.4587184523947835	4445.0
g14978	g1108	0.165745417210453	0.544452752537202	1749.0
g14979	g1109	0.1463556026421359	0.5145943632455917	2804.0
g14980	g1110	0.0407339920153048	0.41212835874832665	697.0
g14981	g1112	0.0425215077574089	0.3878288094381255	770.0
g14982	g1113	0.2657454141362861	0.6317899410732344	4307.0
g14984	g1114	0.0860671779736414	0.5086828312930277	1086.0
g14985	g1115	0.0406392971805568	0.4640322893337332	5323.0
g14986	g1116	0.0102216232917043	0.22219936210737928	302.0
g14987	g1118	0.0218573750892266	0.22247601279292106	1333.0
g14988	g1119	0.0810504471038218	0.414373740124919	1229.0
g14989	g1120	0.0274504564836347	0.2850138318352501	552.0
g14990	g1121	0.0136740341905705	0.1756868757950394	541.0
g14991	g1122	0.0521091736709919	0.2541912879986646	1124.0
g14992	g1123	0.104821456781369	0.3114880534133819	1347.0
g14993	g1124	0.0426857719409809	0.4841023180413303	736.0
g14994	g1125	0.0048701469829112	0.1423174014611045	621.0
g14995	g1126	0.2616632712475521	0.6037896978748234	3083.0
g14996	g1127	0.1240630673150238	0.5659499698302065	738.0
g8055	g1136	0.2455615014276296	1.005880444379566	644.0
g8052	g1140	0.1847790591348533	0.43355838808136854	1621.0
g8051	g1141	0.1164779621056264	1.0124450377117622	372.0
g2050	g1145	0.1105376290745056	0.5635620665129408	558.0
g2051	g1146	0.030527469835128	0.6454902386765694	364.0
g2052	g1147	0.026833493655383	0.5972485625963819	1854.0
