MALA	JG05	k0	k4	sites
Mal24_g13811	JG24_g520	0.0463330197721823	0.30544412292164347	1363
Mal24_g318	JG24_g521	0.4290519367550319	0.35967981019641465	320
Mal24_g13815	JG24_g523	0.1184212912469594	0.4019188192091109	3391
Mal24_g13816	JG24_g524	0.0965740892437443	0.7356219397587946	469
Mal24_g13817	JG24_g525	0.348057757932072	0.6986686530037076	1142
Mal24_g13818	JG24_g526	0.1029690322521313	0.43121897566600187	7921
Mal24_g13819	JG24_g527	0.0180731636842953	0.45371585139336335	335
Mal24_g13820	JG24_g528	0.0641037981030277	0.41721599838206114	701
Mal24_g13821	JG24_g529	0.174576483074427	0.5306004257510204	3915
Mal24_g13822	JG24_g531	0.015840081910899	0.22142195856537286	1448
Mal24_g13823	JG24_g532	0.0924306517987256	0.4634414475928316	12180
Mal24_g13824	JG24_g533	0.2575687143273323	0.8854690802467087	6132
Mal24_g13825	JG24_g534	0.1104506372516394	0.48754769581772506	274
Mal24_g13826	JG24_g536	0.0980988028263403	0.42014903128746733	691
Mal24_g13827	JG24_g537	0.0790203867433697	0.43073883588843914	875
Mal24_g13828	JG24_g538	0.0798426650846994	0.4786545468964831	2635
Mal24_g13829	JG24_g539	0.0204901313147876	0.2409547626658624	1431
Mal24_g13831	JG24_g541	0.0631002578715109	0.468738396846737	1080
Mal24_g13832	JG24_g542	0.008468685603053	0.06319525771330489	714
Mal24_g13833	JG24_g543	0.1529528604524211	0.5322573618833669	2080
Mal24_g13834	JG24_g544	0.1023292530587367	0.43011835082177985	4212
Mal24_g13835	JG24_g545	0.0926352827740263	0.7722145628858688	1048
Mal24_g13836	JG24_g546	0.0486179014124847	0.4680803469353091	2222
Mal24_g13837	JG24_g547	0.0464814741212286	0.6986686530037076	543
Mal24_g13838	JG24_g548	0.2705465068142674	0.7076940981054576	8927
Mal24_g13839	JG24_g549	0.0917610716813531	0.4247966061906011	1152
Mal24_g13840	JG24_g550	0.0275260251378209	0.5913430202732027	284
Mal24_g13841	JG24_g551	0.0182856249312111	0.336179193068588	1167
Mal24_g13843	JG24_g552	0.0553151630572191	0.27451753204265067	2368
Mal24_g13844	JG24_g553	0.1291844286039097	0.570968501759535	2920
Mal24_g13846	JG24_g557	0.022946340433652	0.21820999099917937	1879
Mal24_g13847	JG24_g558	0.0732288521729369	0.2326161962278796	607
Mal24_g14078	JG24_g559	0.5098971392709083	0.9073784428337504	1011
Mal24_g13848	JG24_g560	0.052789072581624	0.3022301702105354	5975
Mal24_g13849	JG24_g561	0.0597505520504034	0.36213882879268855	449
Mal24_g13850	JG24_g562	0.1555391440928781	0.6066698555634387	2477
Mal24_g13851	JG24_g563	0.228905083888592	0.805886052816787	1466
Mal24_g13854	JG24_g568	0.1162700401358536	0.5350124159080986	1771
Mal24_g13855	JG24_g569	0.1028404911049062	0.5843563354833662	4494
Mal24_g13856	JG24_g570	0.0040760969894677	0.43000948556049345	373
Mal24_g13857	JG24_g571	0.0425967685084397	0.3819862870954679	1671
Mal24_g13859	JG24_g572	0.0557673797759963	0.5174053914112322	1685
Mal24_g13860	JG24_g574	0.067525080251452	0.4015511473611212	2594
Mal24_g13861	JG24_g576	0.1511573413948328	0.5423460095789109	4593
Mal24_g13862	JG24_g577	0.0851868748860255	0.3708475292251586	1055
Mal24_g13863	JG24_g578	0.2199070194382319	0.4849703736937894	600
Mal24_g13864	JG24_g579	0.1122889847742516	0.6354733952904027	1344
Mal24_g13865	JG24_g582	0.1279906845439312	0.43514737172658263	5065
Mal24_g13866	JG24_g583	0.0406349372803446	0.32082814921684705	1490
Mal24_g13867	JG24_g584	0.1613567638761514	0.7065324209824273	1322
Mal24_g13868	JG24_g585	0.1243019411813384	0.6800769275539524	1362
Mal24_g13869	JG24_g586	0.3178162656443117	1.2896977672348684	1438
Mal24_g1982	JG24_g587	0.624258233040109	1.398588453182209	448
Mal24_g13870	JG24_g588	0.0731536071562886	0.32665346109576354	4174
Mal24_g13872	JG24_g589	0.2048963671620282	0.6294913097378962	3497
Mal24_g13873	JG24_g592	0.1570242548085452	0.6090062875775056	4071
Mal24_g13874	JG24_g593	0.0329321194616764	0.4292567568559841	1284
Mal24_g13875	JG24_g594	0.2869297896905144	1.1609100145760003	915
Mal24_g13877	JG24_g597	0.0704105270014027	0.383983273219602	1887
Mal24_g13878	JG24_g598	0.0174426466232004	0.17018252558226502	2799
Mal24_g13879	JG24_g599	0.2321548706712768	0.7445900736481963	1862
Mal24_g13880	JG24_g600	0.083177335434884	0.4213161196381291	1289
Mal24_g13881	JG24_g601	0.1900346085447567	1.0202780070825743	843
Mal24_g13882	JG24_g602	0.1406706836099657	0.5359900393356817	623
Mal24_g13883	JG24_g603	0.1652026717216111	0.4971751256683946	2394
Mal24_g13884	JG24_g604	0.0086084158835151	0.1360502417059753	1059
Mal24_g13885	JG24_g606	0.0144699022010091	0.1807267968822158	12411
Mal24_g13886	JG24_g607	0.0250884188860261	0.31996311233504326	1056
Mal24_g13887	JG24_g608	0.0305774831720364	0.5042021966537926	408
Mal24_g13888	JG24_g609	0.1348404638941664	0.6777839622504711	1341
Mal24_g13889	JG24_g610	0.0653090021073367	0.5599973504250397	4074
Mal24_g13890	JG24_g611	0.0618366817475755	0.5737296863484007	3059
Mal24_g13891	JG24_g612	0.0050675868471598	0.47870292775058343	295
Mal24_g13892	JG24_g613	0.2004118675534039	1.0556224265778704	745
Mal24_g13893	JG24_g614	0.0517446536152135	0.623800007884569	930
Mal24_g13894	JG24_g618	0.1655362695007379	0.7713060224961459	577
Mal24_g13895	JG24_g619	0.0731882177338854	0.6888865701721998	1932
Mal24_g13896	JG24_g620	0.0361515763634083	0.5887160473598011	398
Mal24_g13898	JG24_g622	0.246256582903472	0.9383106617342873	519
Mal24_g13899	JG24_g623	0.0762477403323751	0.6520698171734529	1281
Mal24_g13900	JG24_g624	0.0358063221639114	0.6496247585186897	1096
Mal24_g13901	JG24_g625	0.0419451948761265	0.4864814554675453	1403
Mal24_g13902	JG24_g626	0.0495463130085694	0.5259828683993296	1772
Mal24_g13903	JG24_g627	0.0705547120675467	0.5336604623115297	4517
Mal24_g13905	JG24_g630	0.1947579709849993	0.7636174091936758	4071
Mal24_g13906	JG24_g631	0.1994571130802547	0.8019796215619577	2503
Mal24_g13907	JG24_g632	0.0573999938497721	0.5541370005306006	877
Mal24_g13908	JG24_g633	0.0175961150092485	0.3862704829647679	518
Mal24_g13909	JG24_g634	0.1844781069395786	0.5429960878404048	3604
Mal24_g13910	JG24_g637	0.0523468214516563	0.3520896125875861	567
Mal24_g13911	JG24_g638	0.0620600024688319	0.48919827510343106	7975
Mal24_g13912	JG24_g639	0.1472421468945358	0.5239699847434283	296
Mal24_g13915	JG24_g640	0.2318637035329114	0.7716123950494258	2254
Mal24_g13916	JG24_g641	0.0172983351198164	0.3637393600264774	2054
Mal24_g13917	JG24_g642	0.0891255059267688	0.656601553015425	187
Mal24_g13919	JG24_g645	0.1112626496451128	0.4379188654804336	1135
Mal24_g13920	JG24_g646	0.3785933420213535	0.8883927574100372	1983
Mal24_g13921	JG24_g647	0.0231272704146271	0.408003016847482	733
Mal24_g13922	JG24_g648	0.0378928257063915	0.5005460133431481	645
Mal24_g13923	JG24_g649	0.045773812703313	0.4812538150478238	1751
Mal24_g13924	JG24_g650	0.1796392925995199	0.7269422005905508	11069
Mal24_g13926	JG24_g652	0.0418018628076418	0.3501255408633424	1628
Mal24_g13927	JG24_g653	0.0706504403455931	0.4900091523363691	1861
Mal24_g13928	JG24_g654	0.1327541016934974	0.4408399986765892	1304
Mal24_g13929	JG24_g655	0.1038974344879558	0.5651394817522423	1598
Mal24_g13930	JG24_g657	0.0768387936821959	0.6142705698367111	543
Mal24_g13931	JG24_g658	0.0026223802940469	0.2573210830362797	561
Mal24_g13932	JG24_g659	0.0698178172995089	0.4849703736937894	641
Mal24_g13933	JG24_g660	0.044331084190807	0.3284252878959888	472
Mal24_g7814	JG24_g661	0.3665908538624555	0.6905439967065155	567
Mal24_g13934	JG24_g662	0.0847203217473391	0.36716116898902945	2806
Mal24_g13935	JG24_g663	0.0554204723412929	0.24697781035695032	2726
Mal24_g13936	JG24_g664	0.2051250375447071	0.5254366192855975	1886
Mal24_g13937	JG24_g665	0.0967706961375802	0.7006824149116301	2267
Mal24_g13938	JG24_g666	0.0124042992876748	0.25749999525086875	842
Mal24_g13939	JG24_g667	0.080849881099052	0.6833851832061154	2549
Mal24_g13940	JG24_g670	0.1141242642944729	0.582675350722513	1050
Mal24_g13941	JG24_g671	0.0834389925640397	0.6854805005527556	4570
Mal24_g13942	JG24_g672	0.0584711561022838	0.5149743746540637	241
Mal24_g13943	JG24_g673	0.1574162899699569	0.7822818281349742	497
Mal24_g13944	JG24_g674	0.1108001591299686	0.556453008547033	2598
Mal24_g13945	JG24_g675	0.2017790796565857	0.7506183864249102	5731
Mal24_g15204	JG24_g677	0.4667835822538035	1.3368572001933792	4290
Mal24_g5356	JG24_g678	0.0991662260568443	0.6404403008607727	2733
Mal24_g5357	JG24_g679	0.0333295606679764	0.34696764146108483	1864
Mal24_g5358	JG24_g680	-0.0	0.05663066438110888	330
Mal24_g5359	JG24_g681	0.1204407210212916	0.6872180489056162	1114
Mal24_g5361	JG24_g683	0.2391863191062843	0.6862496820829015	1668
Mal24_g5362	JG24_g684	0.0233028453553047	0.4145544548525375	794
Mal24_g5363	JG24_g685	0.3806689631948782	0.9769263060225435	1135
Mal24_g5364	JG24_g687	0.0108305131160957	0.2495900465730276	1565
Mal24_g5365	JG24_g688	0.0056454914661847	0.22443217113964264	1332
Mal24_g5366	JG24_g689	0.3622742951844901	0.8095356950551666	1407
Mal24_g5368	JG24_g693	0.0974570692973716	0.6638917719814255	3469
Mal24_g5369	JG24_g694	0.1545685829592001	0.7235524520266966	3166
Mal24_g5370	JG24_g695	0.0570927716046005	0.7473620951937976	576
Mal24_g5371	JG24_g696	0.1166525110763515	0.6613939015895032	2791
Mal24_g5372	JG24_g697	0.2632713364580134	1.0321095831326372	3474
Mal24_g5373	JG24_g698	0.2942168518753065	1.0476702949176997	3648
Mal24_g5374	JG24_g700	0.108463289376401	1.0506698704057822	623
Mal24_g5375	JG24_g701	0.0107356574546672	0.2528779205039533	5321
Mal24_g5376	JG24_g702	0.1358582952157049	0.4558565889837738	2679
Mal24_g5378	JG24_g704	0.340586712919011	0.846688228622579	1378
Mal24_g5380	JG24_g708	0.0213158219321817	0.37337882117938453	857
Mal24_g5381	JG24_g709	0.2293197374502623	0.7662384356489861	3710
Mal24_g5382	JG24_g710	0.0334741155155762	0.40960581701404686	2611
Mal24_g5383	JG24_g712	0.2256934505222766	0.882978417932831	834
Mal24_g5384	JG24_g714	0.1509000753520026	0.7016509619237439	4944
Mal24_g5385	JG24_g715	0.028598370135921	0.2269917106814575	3206
Mal24_g5386	JG24_g716	0.1112503862669933	0.5531992073480844	1872
Mal24_g5387	JG24_g717	0.113878905051659	0.717586569921669	1038
Mal24_g5388	JG24_g718	0.1714271254501551	0.7356219397587946	1168
Mal24_g5389	JG24_g719	0.1469608563792898	0.6307095841174458	2530
Mal24_g5390	JG24_g720	0.1142781515109983	0.5644349049727008	9206
Mal24_g5391	JG24_g722	0.085470201139572	0.6783422056703642	562
Mal24_g5392	JG24_g723	0.1092269161823546	0.812178869597064	1581
Mal24_g5393	JG24_g724	0.0111443358028123	0.18680042724300105	698
Mal24_g5396	JG24_g725	0.0146991476151284	0.2600862047100557	1059
Mal24_g5397	JG24_g726	0.0564702901740159	0.4001601719738419	3715
Mal24_g5398	JG24_g727	0.2058003362363165	0.683167634020616	5876
Mal24_g5400	JG24_g729	0.0427161696956042	0.34755220891078753	856
Mal24_g5401	JG24_g730	0.0722315116004357	0.4395367837526838	2054
Mal24_g5402	JG24_g731	0.2643375151012572	0.7955774516137122	3122
Mal24_g5403	JG24_g732	0.0291830127734999	0.2123446919369401	859
Mal24_g5404	JG24_g733	0.0634942411735131	0.5209924611065997	1162
Mal24_g5405	JG24_g734	0.040687942312311	0.22219936210737928	301
Mal24_g5406	JG24_g735	0.002657221557258	0.2600862047100557	569
Mal24_g5407	JG24_g736	0.1053090269587347	0.4750865097197815	5136
Mal24_g5408	JG24_g737	0.0447894260262167	0.49878386102943795	1254
Mal24_g10365	JG24_g738	0.514775620180925	2.471877649503246	303
Mal24_g5409	JG24_g742	0.0663415654213975	0.2410988502715694	478
Mal24_g5410	JG24_g743	0.0695967902589348	0.513252413158343	506
Mal24_g5411	JG24_g744	0.1696493881051318	0.5429391294200242	4423
Mal24_g5414	JG24_g745	0.0451263910998396	0.2814304388995784	1453
Mal24_g5415	JG24_g746	0.1440879583133319	0.6938260211672325	915
Mal24_g5416	JG24_g749	0.1453356783212516	0.8071674703309732	1274
Mal24_g5417	JG24_g751	0.1966826241098223	0.5888595742954605	1729
Mal24_g5419	JG24_g752	0.1016542667167578	0.5653288517822852	1257
Mal24_g5420	JG24_g753	0.1331006103196563	0.5513695197744675	4932
Mal24_g5421	JG24_g754	0.1306148375843367	0.5795102505617469	992
Mal24_g5422	JG24_g755	0.0329403926632794	0.3969861723350888	1583
Mal24_g5423	JG24_g756	0.1619376856172504	0.5873674405564165	2656
Mal24_g5425	JG24_g758	0.1470602797240366	0.6354733952904027	991
Mal24_g5426	JG24_g759	0.1483933957568243	0.6926726184024261	1505
Mal24_g5427	JG24_g760	0.0849753726291777	0.6323837925689736	1471
Mal24_g5428	JG24_g761	0.2539387821340089	0.8592598496445716	2262
Mal24_g5429	JG24_g763	0.2089300171901554	0.5836427472933945	1556
Mal24_g5430	JG24_g764	0.0317747972787219	1.0540069170679387	326
Mal24_g5431	JG24_g765	0.0300040009602743	0.2970565258187439	675
Mal24_g5432	JG24_g766	0.0440197881694621	0.4326655308330625	1517
Mal24_g5433	JG24_g767	0.02439239377917	0.20119798994600957	947
Mal24_g5434	JG24_g768	0.0640930313421716	0.4666694656886995	1997
Mal24_g5435	JG24_g769	0.2795610173534882	0.8239592165010822	1394
Mal24_g5436	JG24_g770	0.0374492765611567	0.3148903841701979	680
Mal24_g5437	JG24_g771	0.082069371337246	0.4917069459306602	1354
Mal24_g5438	JG24_g772	0.1954836765886799	0.7438832349318026	808
Mal24_g5440	JG24_g774	0.1342314050749578	0.7956539705139472	554
Mal24_g5446	JG24_g775	0.1734305711601218	0.5863904641011148	1433
Mal24_g5445	JG24_g776	0.1560456068287547	0.4971657643476244	7671
Mal24_g5444	JG24_g778	0.0094266755513352	0.33657143539611645	644
Mal24_g5443	JG24_g779	0.024680890297773	0.19909920587036192	991
Mal24_g5442	JG24_g780	0.0325128306552103	0.22219936210737928	322
Mal24_g5441	JG24_g781	0.0908137414438123	0.5091773392755181	2152
Mal24_g5448	JG24_g782	0.0165447885485491	0.4546018526777367	851
Mal24_g5450	JG24_g783	0.1570126718864054	0.7602846336612177	1679
Mal24_g5452	JG24_g784	0.4615388976845808	1.0430362167189655	2422
Mal24_g5453	JG24_g785	0.1032945916910335	0.3823144967172474	4694
Mal24_g5454	JG24_g786	0.0283417148305939	0.19197419959247766	2400
Mal24_g5455	JG24_g787	0.157735068558306	0.5695474245758594	1877
Mal24_g5456	JG24_g788	0.0520964084876037	0.3255288604141653	1418
Mal24_g5457	JG24_g789	0.0735368129635904	0.3673795890852217	2269
Mal24_g5458	JG24_g790	0.0195769679269779	0.2018464984170249	3799
Mal24_g5459	JG24_g791	0.2924831115850484	0.8097182823175637	1439
Mal24_g5460	JG24_g792	0.0959895494192817	0.5512571444406429	2590
Mal24_g5461	JG24_g793	0.0228703778670191	0.2550617616339844	2601
Mal24_g5462	JG24_g794	0.1152218755721395	0.47957143016364245	1330
Mal24_g5463	JG24_g795	0.0480536223075985	0.4047195190967413	1051
Mal24_g5464	JG24_g796	0.4236198544654634	1.1375305711367827	5669
Mal24_g5465	JG24_g797	0.1191005771871511	0.7642686380623218	2918
Mal24_g5466	JG24_g798	0.1108694537569125	0.5807794653618984	556
Mal24_g5470	JG24_g799	0.038681914119712	0.41516681677940614	4174
Mal24_g5469	JG24_g800	0.0936880723276931	0.4867996428933086	3955
Mal24_g5467	JG24_g801	0.1315042385871177	0.7978696294370207	3048
Mal24_g5473	JG24_g802	0.0388017557993916	0.3439312000665846	1452
Mal24_g5474	JG24_g803	0.0640388786228151	0.46165243339126616	1847
Mal24_g5475	JG24_g804	0.1200198708930121	0.4556188019860886	822
Mal24_g5476	JG24_g805	0.2238697414169974	0.6244437847481311	1994
Mal24_g5484	JG24_g806	0.0838146499723442	0.421020513417614	1115
Mal24_g5483	JG24_g808	0.0750273661112485	0.40378503093403095	3363
Mal24_g5482	JG24_g809	0.0334285064947995	0.3533623208822686	1347
Mal24_g7662	JG24_g813	0.2453740596642687	1.0151667463008378	2761
Mal24_g5485	JG24_g815	0.3245856890663454	0.7339390185382906	3120
Mal24_g5486	JG24_g816	0.1640310131905757	0.7238106720326903	1855
Mal24_g5487	JG24_g817	0.0698178172995089	0.4029707794966175	2673
Mal24_g5489	JG24_g818	0.1515449468448122	0.6493949086854472	2290
Mal24_g5490	JG24_g819	0.2079280514015332	0.8097407811926218	1889
Mal24_g5491	JG24_g820	0.2171289202599721	0.8105660034510775	3377
Mal24_g5494	JG24_g821	0.137366056044399	0.5425893975414555	2578
Mal24_g5495	JG24_g822	0.036765136066305	0.3796855950842614	1639
Mal24_g5496	JG24_g823	0.2902508394894367	0.7959898737794231	2409
Mal24_g5497	JG24_g824	0.3823098069969579	0.8832451472625318	7963
Mal24_g5498	JG24_g825	0.0909101780648794	0.35503223529328115	449
Mal24_g5499	JG24_g826	0.0578967545741612	0.6266756404512854	517
Mal24_g5500	JG24_g827	0.0253091499488943	0.6460462576066786	664
Mal24_g5501	JG24_g828	0.0888097177027915	0.4459507509913869	2441
Mal24_g5502	JG24_g829	0.0607756425155595	0.35893496200145225	4315
Mal24_g5503	JG24_g830	0.0390524046166255	0.35503223529328115	1740
Mal24_g5504	JG24_g831	0.1584818202504052	0.6129509601006584	1244
Mal24_g5505	JG24_g832	0.138702470094329	0.5980824751214888	13811
Mal24_g5506	JG24_g833	0.2786646080510936	0.8680895915182821	2378
Mal24_g5507	JG24_g834	0.2234790273782714	0.8650653938723285	697
Mal24_g5540	JG24_g836	0.0053667491965591	0.14359053026792032	861
Mal24_g5539	JG24_g837	0.0408869004960851	0.281020087081058	2665
Mal24_g5538	JG24_g838	0.0193976329424395	0.17128861128518252	2889
Mal24_g5537	JG24_g839	0.0771812393944029	0.3529883159946449	1084
Mal24_g5536	JG24_g840	0.0468902677360004	0.34053903067347907	1921
Mal24_g5535	JG24_g841	0.189120070719937	0.623726167183515	2018
Mal24_g5533	JG24_g842	0.1978419042474812	0.7843930807387176	4492
Mal24_g5532	JG24_g843	0.240753708245929	1.1208216027453317	1693
Mal24_g5530	JG24_g844	0.0131198680856379	0.3419554721388186	1056
Mal24_g5529	JG24_g845	0.0409765765414784	0.5266477620598975	1015
Mal24_g5528	JG24_g846	0.3416320173491903	0.9236633165120238	4127
Mal24_g5527	JG24_g847	0.3125206288684333	0.864045092333642	1221
Mal24_g5526	JG24_g849	0.0668458349220055	0.6965349389045342	540
Mal24_g5525	JG24_g850	0.1096841252401088	0.5756211128884174	661
Mal24_g5524	JG24_g851	0.0563404728510811	0.43393546199579713	924
Mal24_g5523	JG24_g852	0.0171436035570376	0.6263961286619699	368
Mal24_g5522	JG24_g853	0.0698178172995089	0.8680895915182821	204
Mal24_g5521	JG24_g854	0.1354013688469249	0.4430249965803572	1205
Mal24_g5520	JG24_g855	0.2008081137229279	0.5171706036965384	3699
Mal24_g5519	JG24_g856	0.0447448773047519	0.4033108509741316	3186
Mal24_g5518	JG24_g857	0.0699384712441476	0.46445237678513895	1880
Mal24_g5517	JG24_g858	0.0617748447772772	0.5175275686091647	560
Mal24_g5516	JG24_g859	0.0477868607895808	0.5033762053808777	996
Mal24_g5515	JG24_g860	0.1696812817363328	0.5929841587836173	2733
Mal24_g5513	JG24_g862	0.0317747972787219	0.5198603854199589	695
Mal24_g5512	JG24_g863	0.196881431268044	0.7777260941676772	5722
Mal24_g5511	JG24_g864	0.2563840474170642	0.8817899458608243	9581
Mal24_g5509	JG24_g865	0.0429096990265574	0.36105880391977296	1650
Mal24_g5508	JG24_g867	0.1159064945151591	0.5716050390351726	912
Mal24_g5548	JG24_g868	0.1161737575601166	0.6165403510762434	2066
Mal24_g5547	JG24_g870	0.0292038586368713	0.3155030041756712	2449
Mal24_g5546	JG24_g871	0.2888728773681543	0.9955903958227179	4791
Mal24_g5545	JG24_g872	0.105542619139493	0.5008720294317417	1107
Mal24_g5544	JG24_g873	0.0986436404261087	0.3880428562623207	7604
Mal24_g5543	JG24_g875	0.0092952390412223	0.2857605091830001	1307
Mal24_g5541	JG24_g876	0.3458527960415635	0.9983153755584029	5624
Mal24_g5549	JG24_g877	0.1369347409608456	0.6818690705526628	2348
Mal24_g5551	JG24_g878	0.0838862251024266	0.5121680102945672	1020
Mal24_g5552	JG24_g881	0.1069735751430672	0.613574029271206	1508
Mal24_g5553	JG24_g882	0.0098824959255637	0.3546797916777726	1057
Mal24_g5555	JG24_g883	0.0366671795166179	0.2995943130359644	778
Mal24_g5556	JG24_g885	0.0116733874058336	0.24801890527928513	784
Mal24_g5557	JG24_g886	0.0042493031517579	0.384083228239991	1067
Mal24_g5558	JG24_g887	0.0700481303351172	0.7161506475014761	1943
Mal24_g5559	JG24_g888	0.0462303054055465	0.47369196567038374	799
Mal24_g5562	JG24_g889	0.269530500680923	0.5376369696500503	1082
Mal24_g5563	JG24_g890	0.2257511597380141	0.6867162088065982	3352
Mal24_g5564	JG24_g891	0.101431692771114	0.5639225134741017	595
Mal24_g5566	JG24_g892	0.056258792085059	0.4370640309775885	1660
Mal24_g5567	JG24_g893	0.0485834151485276	0.5086300537269901	14985
Mal24_g5568	JG24_g894	0.1984018310392865	0.670513572198774	2638
Mal24_g5569	JG24_g895	0.0652585327422223	0.36656059240344574	2119
Mal24_g5570	JG24_g897	0.127938857376597	0.49957696227259385	3582
Mal24_g5571	JG24_g899	0.0559700169039056	0.4546018526777367	689
Mal24_g5572	JG24_g900	0.1666396165184118	0.6521592892880834	531
Mal24_g5573	JG24_g901	0.0747117987757008	0.3507317647950419	1407
Mal24_g5574	JG24_g903	0.0364444164276488	0.3904008284197137	758
