CREN	CINC	k0	k4	sites
Cre06.g280227	g563	0.2235696063522146	0.5407919765077664	1326.0
Cre06.g280200	g564	0.111998545043482	0.4408399986765892	980.0
Cre06.g280150	g565	0.0242795768338521	0.21465126546101	448.0
Cre06.g280100	g566	0.0107721780002711	0.2659087632606806	295.0
Cre06.g280050	g567	0.0371664970161815	0.290681657518042	5379.0
Cre06.g279950	g568	0.0799949134351188	0.4099077797760524	2979.0
Cre06.g279900	g569	0.027442085574219	0.4128810245024844	1589.0
Cre06.g279850	g570	0.0230787440000652	0.3689059644717716	797.0
Cre06.g279800	g571	0.0105449891762239	0.4567980475120531	275.0
Cre06.g279750	g572	0.0181029084740036	0.2563119702915425	903.0
Cre06.g279700	g573	0.0448822344079632	0.3845826329229393	11234.0
Cre06.g279650	g574	0.129800793000338	0.4525819214810039	1312.0
Cre06.g279600	g575	0.1703031125031849	0.511838918582398	4479.0
Cre06.g279550	g576	0.0637063156229114	0.2858052412380039	1704.0
Cre06.g279500	g577	0.024577974624367	0.1871723357611282	895.0
Cre06.g279474	g578	0.1223085046777953	0.4060655582581449	2696.0
Cre06.g279400	g579	0.0470004970130948	0.2326161962278796	1310.0
Cre06.g279350	g580	0.1467512551362263	0.3398973831970157	2205.0
Cre06.g279300	g581	0.0511096881476268	0.268659167443214	839.0
Cre06.g279250	g582	0.041561879356177	0.4519307737923739	562.0
Cre06.g279150	g583	0.0056338293082965	0.2065589848949748	1610.0
Cre06.g279100	g584	0.0093168899989179	0.4849703736937894	331.0
Cre06.g279000	g585	0.0038709763351691	0.2612300207011619	374.0
Cre06.g278950	g586	0.0708330029373568	0.4968716812948034	2667.0
Cre06.g278900	g587	0.0425042903241831	0.3966330969515019	2851.0
Cre06.g278850	g588	0.0278748299064557	0.3003951198506863	619.0
Cre06.g278800	g589	0.0359781208395222	0.3011974734976831	654.0
Cre06.g278750	g590	0.0138732279313668	0.3365714353961164	881.0
Cre06.g278700	g591	0.0979362840006072	0.4329865237761177	1875.0
Cre06.g278650	g594	0.0666364763682366	0.4141789877457454	2916.0
Cre06.g278600	g595	0.0463881476547593	0.2992444452019101	446.0
Cre06.g278585	g596	0.282358178426184	0.5907143530109114	776.0
Cre06.g278550	g597	0.0653048848327163	0.4146883794384714	2273.0
Cre06.g278500	g598	0.0769582097379368	0.4197118409515671	1267.0
Cre06.g278451	g599	0.0185900842368418	0.2892468606089886	1083.0
Cre06.g278400	g600	0.0621374296112832	0.5068165783860571	328.0
Cre06.g278350	g601	0.0145871697118933	0.3751297947373375	966.0
Cre06.g278300	g602	0.0266103300115571	0.3894751880677221	921.0
Cre06.g278250	g603	0.045077943052279	0.4714564945667805	497.0
Cre06.g278200	g604	0.0981997878262602	0.5416222436844902	6732.0
Cre16.g695600	g617	0.0888612027153925	0.4914921539194546	1375.0
Cre16.g695550	g618	0.1846895983169993	0.5421172115295464	2021.0
Cre16.g695500	g619	0.05016404186054	0.3067258039945247	1435.0
Cre16.g695450	g620	0.0493436707384886	0.3336863054241414	1661.0
Cre16.g695400	g622	0.2812161911480662	0.6613400735163456	5959.0
Cre16.g695350	g623	0.4252144334994578	0.5206914104357303	1309.0
Cre16.g695300	g626	0.0814504080832929	0.4420059530505496	2322.0
Cre16.g695218	g628	0.2284320849576003	0.5084097813218676	2550.0
Cre16.g695100	g629	0.0554166315743686	0.2382998356794965	1431.0
Cre16.g695050	g630	0.037233922866874	0.2454096834063121	2172.0
Cre16.g694900	g631	0.4266215633681285	0.6960729333458582	1657.0
Cre16.g694850	g632	0.0303071537534075	0.1980541551094854	1365.0
Cre16.g694809	g633	0.1608511161712048	0.6435163678126344	568.0
Cre16.g694800	g635	0.0795446789702431	0.3545233787470702	1241.0
Cre16.g694750	g636	0.1128532507770402	0.2855793716383446	1323.0
Cre16.g694700	g637	0.2068634635026149	0.4635403443607474	2058.0
Cre16.g694703	g638	0.1414369771372016	0.4033321832455932	1160.0
Cre16.g694704	g639	0.2116850142450024	0.4876112214927236	2423.0
Cre16.g694500	g643	0.1597800190394727	0.4906990447618033	3933.0
Cre16.g694450	g644	0.1368249243658919	0.5667506531559594	2717.0
Cre16.g694400	g645	0.0209241038535417	0.2271541784593171	968.0
Cre16.g694402	g646	0.0523191461749005	0.2969217428190102	992.0
Cre16.g694300	g647	0.1877290098447458	0.3881868046716528	1331.0
Cre16.g694250	g648	0.2703675738024386	0.4437797378641616	1809.0
Cre16.g694200	g649	0.1619457796446677	0.4034878818137255	1275.0
Cre16.g694202	g651	0.1488639325895613	0.3541173619551276	719.0
Cre16.g694203	g652	0.1106366256814553	0.3279103548170586	1468.0
Cre16.g694204	g653	0.0192936684288269	0.3153772391045287	1477.0
Cre02.g085400	g658	0.2306135248109704	0.3579972520033563	650.0
Cre16.g694207	g659	0.2132405435618071	0.4334507763443306	1633.0
Cre16.g694208	g660	0.0671520956376522	0.3572839609608346	7412.0
Cre16.g694000	g661	0.2477694814201139	0.483339051680325	1716.0
Cre16.g693950	g662	0.11666416631441	0.4331377486984972	2584.0
Cre16.g693900	g663	0.2033084380498092	0.4203142022400704	2362.0
Cre16.g693819	g664	0.1060282148856445	0.5796968235282862	1909.0
Cre16.g693750	g666	0.0507841196293172	0.3665385685589617	1623.0
Cre16.g691755	g668	0.0845966206090083	0.7270504178910777	304.0
Cre16.g693700	g672	-0.0	0.1252905634973746	329.0
Cre16.g693650	g673	0.1756009657570734	0.5128509886062806	4475.0
Cre16.g693600	g674	0.0810466682165908	0.5287784453111002	1148.0
Cre16.g693601	g675	0.1393012330981032	0.6427023669187292	1156.0
Cre16.g693500	g676	0.1171403856626753	0.3688206911707503	1071.0
Cre16.g693450	g677	0.2049293409260949	0.523409847795033	1603.0
Cre16.g693400	g678	0.0937524627224028	0.3935583585191142	872.0
Cre16.g801869	g679	0.1023914044069731	0.407867656110752	450.0
Cre16.g693300	g680	0.1422950806968398	0.5437164658171282	1545.0
Cre16.g693200	g682	0.1421706088785544	0.4769915750399977	927.0
Cre16.g693203	g683	0.0510053731216441	0.3571619731695102	6305.0
Cre16.g801871	g684	0.2287459333083974	0.6142705698367111	755.0
Cre16.g693204	g685	0.0852252390821789	0.3526360671208918	3052.0
Cre16.g801870	g686	0.2700879660972789	0.6161174823234983	606.0
Cre16.g692901	g687	0.0534033347188437	0.2591578527255367	1493.0
Cre16.g692902	g688	0.0851675002088295	0.4236696337771998	4943.0
Cre16.g692800	g689	0.027580258013814	0.3109481937535776	819.0
Cre16.g692750	g690	0.0191826313422373	0.250716622230202	394.0
Cre16.g692751	g691	0.0293435958691741	0.3309834299109752	413.0
Cre16.g692650	g692	0.0734531512400293	0.3285064918804768	1043.0
Cre16.g692600	g693	0.1233168781478326	0.4268068462104546	2801.0
Cre16.g692585	g694	0.2787528732627336	0.5795102505617469	1703.0
Cre16.g692550	g696	0.1119335257938029	0.4695410725086369	3412.0
Cre16.g692500	g697	0.1316003639185934	0.6397591212379818	2307.0
Cre16.g692450	g698	0.1177396307037412	0.3221719947654187	919.0
Cre16.g692350	g700	0.2440356664294555	0.6651576350008963	5777.0
Cre16.g692300	g702	0.0742655694006454	0.2364595428521799	2425.0
Cre16.g692250	g703	0.1182352283654057	0.4387450252473799	4152.0
Cre16.g692200	g704	0.1122367821781301	0.3762474420029895	2509.0
Cre16.g692150	g705	0.1694150958630236	0.4408399986765892	1486.0
Cre16.g692100	g706	0.0964630333665702	0.354737452937123	2514.0
Cre16.g692050	g707	0.015754517769787	0.2599684560639232	700.0
Cre16.g692000	g708	0.1723175304044453	0.4563177620688717	3379.0
Cre16.g691900	g712	0.0791809691227435	0.4075684141863143	1879.0
Cre16.g691850	g713	0.0292720079293014	0.1524211812099512	312.0
Cre16.g691800	g714	0.0170323621490737	0.183191681580961	1889.0
Cre16.g691750	g715	0.016969049638484	0.2882420036507664	1335.0
Cre16.g691500	g719	0.0429657785099045	0.2245189515852124	713.0
Cre16.g691450	g720	0.053898420922233	0.2523541774659096	1670.0
Cre16.g691351	g721	0.0465781578688246	0.5347123558920936	227.0
Cre16.g691353	g723	0.0257536031856686	0.6896730429143432	255.0
Cre16.g691200	g724	0.1365202870166348	0.5054441600842438	4244.0
Cre16.g691150	g725	0.0996981210568597	0.5127513274540512	1831.0
Cre16.g691050	g726	0.0692345001400249	0.2635484151284164	7831.0
Cre16.g691000	g727	0.0311546388309925	0.2483001135407287	645.0
Cre16.g690950	g728	0.1259496145063913	0.6132824274012806	1693.0
Cre16.g690900	g729	0.0594370287406053	0.447250294110433	1211.0
Cre16.g690750	g730	0.1004684421059993	0.366514867945114	2074.0
Cre16.g690700	g731	0.0928541258721383	0.4699698736637872	702.0
Cre16.g647500	g733	0.0534577352701265	0.3035317233036301	3181.0
Cre16.g647534	g734	0.0388256739038041	0.2850138318352501	555.0
Cre16.g647550	g735	0.3232925258796583	0.7140691655926055	2237.0
Cre16.g801884	g736	0.0683621906958981	0.3121895244278712	2458.0
Cre16.g801885	g737	0.1318211419188235	0.4121283587483266	2326.0
Cre16.g647800	g738	0.1958681818643154	0.6357781494595695	4765.0
Cre16.g647850	g739	0.1326171881970282	0.6331213745466417	1232.0
Cre16.g647950	g743	0.0627472959260589	0.4167415400394944	773.0
Cre16.g648000	g744	0.113291855773952	0.4005618644476933	738.0
Cre16.g801886	g745	0.3074247788820227	1.165972256954329	346.0
Cre16.g648100	g746	0.0734347143446049	0.4563344167534188	1336.0
Cre16.g648150	g747	0.2179317518283448	0.5109088725080043	2629.0
Cre16.g648200	g749	0.1082293834047049	0.4224341669895012	1582.0
Cre16.g648250	g750	0.1570935736717166	0.5017872217356636	2828.0
Cre16.g648300	g754	0.1001061799641865	0.4028571990625229	1273.0
Cre16.g648350	g755	0.1259277767897413	0.4769915750399977	2469.0
Cre16.g648400	g756	0.0728103399729097	0.2929323717108102	1838.0
Cre16.g648451	g757	0.2166450363753153	0.7013464303201767	4194.0
Cre16.g648550	g758	-0.0	0.4042473755495153	306.0
Cre16.g648650	g759	0.2328337136307964	0.5313695626759543	1944.0
Cre16.g648700	g760	0.0378231402201689	0.2914224729791709	1858.0
Cre16.g648750	g761	0.0968536723248483	0.404014997546107	5816.0
Cre16.g648800	g763	0.1141130093704434	0.4998592001083379	677.0
Cre16.g648850	g764	0.086854929660147	0.3056436308033813	1080.0
Cre16.g648900	g765	0.0537382875279659	0.3671611689890294	1795.0
Cre16.g648950	g766	0.0937918462390973	0.30963391155434	1256.0
Cre16.g649000	g767	0.0917810348426673	0.410450177196185	4695.0
Cre16.g649050	g768	0.0968568685424747	0.3362769754458975	3049.0
Cre16.g649100	g769	0.0210294150482947	0.2556359060274343	1969.0
Cre16.g649150	g770	0.0910997108045099	0.43665588740631	1880.0
Cre16.g649200	g771	0.0885193376729061	0.5384504696568009	817.0
Cre16.g649250	g772	0.0781248642489139	0.4042473755495153	480.0
Cre16.g649300	g773	0.078685789369986	0.2659087632606806	652.0
Cre16.g649350	g774	0.07290503544817	0.3435018312270343	722.0
Cre16.g649400	g775	0.0847743246733392	0.4314606893026613	1972.0
Cre16.g649433	g776	0.4842793682320324	1.0124450377117622	2465.0
Cre16.g649466	g777	0.0450135072946896	0.3421905552469748	1586.0
Cre16.g649550	g781	0.1800651808995468	0.5445907914645693	2332.0
Cre16.g649600	g783	0.0543884634351148	0.3245856890663454	2454.0
Cre16.g649650	g784	0.0195450800023987	0.2940315658320178	463.0
Cre16.g649700	g785	0.050532454805965	0.3303631008058093	1295.0
Cre16.g649750	g786	0.0656874718445633	0.2896289288801141	729.0
Cre16.g649800	g787	0.1098111362480329	0.395277336848081	3736.0
Cre16.g649833	g789	0.172548728774476	0.5982092654131349	3718.0
Cre16.g650000	g792	0.0826957959012711	0.3854058049615119	692.0
Cre16.g650050	g793	0.1185758436751244	0.5780290611793648	691.0
Cre16.g650100	g794	-0.0	0.0441303750172001	292.0
Cre16.g650151	g795	0.0471921190950521	0.2870526427729562	1524.0
Cre16.g650200	g796	0.0489062111130696	0.3567520250860596	1077.0
Cre16.g650350	g799	0.0796156373019869	0.4466315332470219	1374.0
Cre16.g650400	g800	0.0577814506466609	0.430201522432622	1489.0
Cre16.g650450	g801	0.0272757331281561	0.2869131364389665	696.0
Cre16.g650500	g802	0.0489303914013007	0.3373391308416192	873.0
Cre16.g650550	g803	0.0035170052725395	0.1367411675954659	420.0
Cre16.g650600	g804	0.3274510412358924	1.2087317830248951	5550.0
Cre16.g650625	g805	0.259955593886442	0.6859421767521621	3908.0
Cre16.g650650	g806	0.1660531673727662	0.3960505726503726	1732.0
Cre16.g651450	g807	0.1946151009187896	0.5134012530829521	9607.0
Cre16.g650750	g808	0.0314888826548109	0.1849811419361352	352.0
Cre16.g650900	g809	0.2234619886682147	0.6416949158280068	9893.0
Cre16.g650950	g811	0.0325306092758272	0.5228073440248762	819.0
Cre16.g651000	g812	0.0326571364952318	0.2250784443377536	1920.0
Cre16.g651050	g813	0.2876424746772957	0.4714564945667805	435.0
Cre16.g651100	g814	0.3090566163030228	0.6664056141909395	3188.0
Cre16.g651150	g815	0.3098975301386266	0.7629085790431127	2504.0
Cre16.g651350	g818	0.0889931578509869	0.3967183969231603	4233.0
Cre16.g651400	g819	0.0865825168223801	0.3278544826525449	7167.0
Cre16.g651500	g821	0.0303454791874513	0.2903369770799758	841.0
Cre16.g651550	g822	0.0225580914279584	0.1290034423672667	686.0
Cre16.g651700	g823	0.3689130246907326	0.7917276942660387	2361.0
Cre16.g651750	g824	0.0303793763434857	0.2226740456675286	3496.0
Cre16.g651801	g825	0.4673457401256397	1.0347702578164042	2774.0
Cre16.g651923	g826	0.0349693810050415	0.255694940227945	1814.0
Cre16.g801890	g828	0.5145095898345535	0.7215275652467692	632.0
Cre16.g652050	g830	0.0850531412595272	0.4483777505667153	1389.0
Cre16.g652100	g831	0.026488321755396	0.2557840614923835	1508.0
Cre16.g652150	g834	0.1133594544941286	0.4291666112707557	2934.0
Cre16.g652200	g835	0.1466681672746844	0.4703919095761108	1750.0
Cre16.g652300	g837	0.2424202574033942	0.8108009842629001	616.0
Cre16.g652350	g838	0.079743088389234	0.4192557752640566	623.0
Cre16.g652400	g839	0.0516470799469565	0.2961445282222222	8438.0
Cre16.g652450	g840	0.0840347877592127	0.6958074192044572	764.0
Cre16.g652550	g843	0.0089286768797387	0.1884858212106795	503.0
Cre16.g652600	g844	0.0394151227994563	0.3893757713125396	935.0
Cre16.g652650	g845	0.1334873663965174	0.4382244772812776	1132.0
Cre16.g652700	g846	0.2535433623933444	0.5925047819571503	2485.0
Cre16.g652750	g847	0.1288252119598516	0.4208630307401297	5702.0
Cre16.g652800	g848	0.0776786416465672	0.4450475833446642	603.0
Cre16.g652850	g849	0.030291045678966	0.3001618141665154	984.0
Cre16.g652900	g850	0.0338403264603521	0.3126703529488402	819.0
Cre16.g652950	g851	0.0368360475490493	0.2979763481017525	3108.0
Cre16.g653000	g852	0.0970536981467768	0.5008720294317417	2211.0
Cre16.g653050	g853	0.125224209432039	0.5178306142216518	1070.0
Cre16.g653100	g854	0.276401826802017	0.6228602626043385	3493.0
Cre16.g653150	g855	0.0813253594327773	0.4408399986765892	770.0
Cre16.g653200	g856	0.2117346339035866	0.7116234255708698	2649.0
Cre16.g653258	g857	0.1543890406531115	0.409466603292743	895.0
Cre16.g653300	g858	0.0370527384124886	0.3261722312117867	2292.0
Cre16.g653338	g859	0.3153209855886575	0.5243649034651178	800.0
Cre16.g653350	g860	0.072038396271783	0.309553400577933	1511.0
Cre16.g653400	g861	0.2434039633407151	0.5311659959387429	4849.0
Cre16.g653450	g862	0.0473343174825422	0.1921266050592782	999.0
Cre16.g653500	g863	0.143648942847683	0.4435784773009672	1854.0
Cre16.g653550	g864	0.097078544275142	0.3695092317999707	3830.0
Cre16.g653601	g865	0.0258646320533769	0.1650464135826012	180.0
Cre16.g653650	g866	0.0583332757820131	0.4508235071552686	605.0
Cre16.g653700	g867	0.0532894533374715	0.2457520221564432	3681.0
Cre16.g653800	g869	0.1338658653841128	0.400920144709284	6030.0
Cre16.g653850	g871	0.2143504532640565	0.8239592165010822	265.0
Cre16.g653900	g872	0.2121623199483788	0.6432429694682236	1453.0
Cre16.g654150	g873	0.0449385647505777	0.3957245565617788	1892.0
Cre16.g654250	g874	0.0572738201714067	0.4408399986765892	1022.0
Cre16.g654300	g875	0.0540287537056003	0.3802836756945634	1736.0
Cre16.g654350	g876	0.0391099837450773	0.313038150259031	1161.0
Cre16.g654400	g877	0.2422188880908675	0.699265193102765	1580.0
Cre16.g654450	g878	0.1271694788850775	0.4136749936855055	2694.0
Cre16.g654500	g879	0.0160433924859881	0.2051531737992122	865.0
Cre16.g654550	g880	0.1274957038551803	0.3612406848492829	5017.0
Cre16.g654600	g881	0.200156491599291	0.8523214053403987	9862.0
Cre16.g654700	g882	0.1466577396553966	0.6310761675973281	7332.0
Cre16.g654800	g883	0.0985884844534477	0.4281224408875052	9854.0
Cre16.g654900	g885	0.1595736228269832	0.3900448509582696	2008.0
Cre16.g654950	g886	0.1805008569739935	0.5904325102758387	10160.0
Cre16.g654992	g888	0.2050103574605916	0.5752770169943277	2215.0
Cre16.g655050	g890	0.1183552432727766	0.379470843708641	1468.0
Cre16.g655100	g891	0.0817640532470963	0.4114244638116283	881.0
Cre16.g655150	g892	0.015915716612164	0.4233973520533888	572.0
Cre16.g655200	g893	0.058265083838314	0.2957188556325292	1805.0
Cre16.g655250	g894	0.2090251202474138	0.6017598543937029	1376.0
Cre16.g655400	g895	0.1577253587447965	0.5000652228408082	4284.0
Cre16.g655430	g896	0.2210996551654836	0.6009008707636572	1676.0
Cre16.g655450	g897	0.037288118640884	0.2862832665750429	4319.0
Cre16.g655500	g898	0.1531144978161089	0.468654847677965	3411.0
Cre16.g655550	g900	0.3617523503753969	0.7323527220362098	5142.0
Cre16.g655600	g901	0.05523289900967	0.3295249948378843	1436.0
Cre16.g655800	g902	0.2104611789215163	0.5550682507426316	2337.0
Cre16.g655750	g903	0.0275260251378209	0.2384002865926338	1435.0
Cre16.g655700	g904	0.2315284512946448	0.5874684729107775	4253.0
Cre16.g655900	g905	0.071334720445901	0.3515152300207415	1081.0
Cre16.g655950	g906	0.0156813463661465	0.2213858327898658	4014.0
Cre16.g656000	g910	0.2118863941386501	0.5953768371427717	1639.0
Cre16.g656050	g911	0.1010581867872989	0.3311953741475023	1291.0
Cre16.g656100	g912	0.0451812158616503	0.3322167877677472	1065.0
Cre16.g656150	g913	0.0745476166423326	0.3586022238041426	1890.0
Cre16.g656200	g914	0.073031715256929	0.4120844374552711	4079.0
Cre16.g656250	g915	0.0214972172930045	0.3639855270814367	1178.0
Cre16.g656300	g916	0.0232319459207286	0.3757662177520273	940.0
Cre16.g656350	g918	0.0767380268848079	0.4203520458559974	9174.0
Cre16.g656400	g919	0.0117817488832391	0.2077606250370455	1412.0
Cre16.g656500	g920	0.0325403149041212	0.2609835128928621	3653.0
Cre16.g656551	g921	0.2311896622742685	0.5183282091976089	872.0
Cre16.g656600	g922	0.0927104669753824	0.4133139735387683	534.0
Cre16.g656650	g923	0.041677388366108	0.3469676414610848	668.0
Cre16.g656700	g924	0.0169978946829089	0.2072514600480398	2184.0
Cre16.g656750	g925	0.3478279182777519	0.6538792269774909	2518.0
Cre16.g656800	g926	0.2084902204613685	0.5166206395615716	2794.0
Cre16.g656851	g927	0.2296114346760495	0.5239699847434283	1644.0
Cre16.g656900	g928	0.141468930234793	0.5318606414297898	1468.0
Cre16.g656950	g929	0.0964510426439633	0.4123747331817069	13444.0
Cre16.g657000	g930	0.010033594459632	0.2617146733836166	462.0
Cre16.g657050	g931	0.0672342400167484	0.4974706630576981	455.0
Cre16.g657100	g932	0.1694531658334927	0.4658300615779348	3787.0
Cre16.g657150	g933	0.0778874560143445	0.4668166211736564	613.0
Cre16.g657200	g934	0.0356407344995197	0.3644530959980531	1574.0
Cre16.g657250	g935	0.0355581632180208	0.3559307396554254	1661.0
Cre16.g657300	g936	0.0147970274297308	0.2108755435729404	812.0
Cre16.g657350	g937	0.0337135408966997	0.2191023171008709	1229.0
Cre16.g657400	g938	0.0523373047720892	0.2831672399933158	988.0
Cre16.g657450	g939	0.0698896271470876	0.4546018526777367	1575.0
Cre16.g657500	g940	0.3536967304359976	0.6335490837793274	714.0
Cre16.g657550	g941	0.0262723884969112	0.2125218084804483	1740.0
Cre16.g657600	g942	0.2096701502958239	0.5647242568281416	2704.0
Cre16.g657650	g943	0.0500185308740041	0.3857693972604763	375.0
Cre16.g657700	g944	0.2139028173279853	0.5103061160868867	1874.0
Cre16.g657750	g945	0.2829103087538712	0.6638298795354572	2398.0
Cre16.g657800	g946	0.0777462423293798	0.3090493441046373	1530.0
Cre16.g657850	g947	0.0370037609410877	0.2098732120752838	2380.0
Cre16.g657900	g948	0.1893829505042523	0.4588049294434587	756.0
Cre16.g657950	g950	0.0973544446613232	0.3654568462698579	1832.0
Cre16.g801897	g952	0.0606491263269721	0.2846172162786777	1591.0
Cre16.g801898	g953	0.0994390561929871	0.4103367188783933	2775.0
Cre04.g217908	g954	0.1099845967192216	0.3881010634386005	8329.0
