CSCH	JG05	k0	k4	sites
g6331	JG24_g15784	0.0635674384519055	0.4230526037136021	1379
g6332	JG24_g15785	0.1011305535420679	0.5012119856209876	4427
g6333	JG24_g15787	0.1324986441353676	0.5968577510021467	4220
g6334	JG24_g15788	0.251889205349343	0.511627591446596	1317
g6336	JG24_g15790	0.1175105962740663	0.6192666562212127	2348
g6337	JG24_g15791	0.2030880523732923	0.6473666078404073	511
g6338	JG24_g15792	0.0877736558788709	0.5167612074562761	5606
g6339	JG24_g15794	0.1337853274417159	0.7046241146240417	5270
g6340	JG24_g15795	0.071637930433051	0.424126215084513	720
g6342	JG24_g15796	0.0294361537050837	0.7083462066306384	754
g6343	JG24_g15797	0.1153080450388519	0.4599580115066888	2099
g6344	JG24_g15798	0.1119699888086372	0.6639803897656409	2891
g6345	JG24_g15799	0.0603748219231216	0.5068165783860571	1754
g6346	JG24_g15800	0.3023067155330872	1.28823862280575	331
g6347	JG24_g15801	0.030037384740214	0.4297696869892488	1393
g6350	JG24_g15803	0.0220257045378126	0.5416010380748982	952
g6351	JG24_g15804	0.0137573460987945	0.3536511417146334	1573
g6352	JG24_g15805	0.1609013825832071	0.8581975265207868	2156
g6353	JG24_g15806	0.0995611537582994	0.46142769184236376	1676
g6354	JG24_g15807	0.1813321169608175	0.70725673796762	4629
g6355	JG24_g15808	0.0494932156634145	0.44910454511379716	1060
g6356	JG24_g15809	0.1863129391398789	0.7384324798052149	9313
g6357	JG24_g15810	0.0741826563901277	0.49778698528929577	2904
g6358	JG24_g15811	0.1305867130677235	0.6271860181504639	822
g6359	JG24_g15812	0.2566699993820123	0.7539932656834145	2153
g6362	JG24_g15814	0.0420208736022469	0.6065402029241443	636
g6363	JG24_g15815	0.0157486101298301	0.3546797916777726	1222
g6364	JG24_g15816	0.0243771458478055	0.6602690419860687	817
g6365	JG24_g15817	0.0188215648894092	0.4556188019860886	421
g6368	JG24_g15818	0.0163813064362865	0.42126303074961113	669
g6369	JG24_g15819	0.2538820186461493	0.8012988825537098	2820
g6370	JG24_g15820	0.0737856520777134	0.5507341270681173	4144
g6371	JG24_g15822	0.0809981139252488	0.47742291940846526	4021
g6372	JG24_g15823	0.0616502193134734	0.5627773081904812	4346
g6373	JG24_g15824	0.0913985054820239	0.6636882199138744	3017
g6375	JG24_g15825	0.032972342565837	0.3196703246674451	322
g6376	JG24_g15826	0.0880074759366566	0.43135745434237627	2228
g6379	JG24_g15828	0.2645043407211317	0.6935478941179282	6439
g6380	JG24_g15829	0.2110741621740403	0.6834790143922056	6539
g6381	JG24_g15830	0.1501944431104664	0.43231717968885297	1141
g6382	JG24_g15831	0.1999932671747271	0.7116363415181902	1511
g6384	JG24_g15832	0.1894649336212773	0.5549494998577496	5123
g6385	JG24_g15833	0.0960860542181457	0.5901766125730976	1166
g6387	JG24_g15835	0.036418763836414	0.537046080062116	993
g6388	JG24_g15836	0.0378762106387397	0.3057526354998587	1126
g6390	JG24_g15837	0.1195866713459724	0.49604886168402373	620
g6391	JG24_g15838	0.046298006583875	0.48310470108993797	1122
g6392	JG24_g15839	0.2607612497586274	0.8276000003496808	1936
g6393	JG24_g15840	0.2205028777319675	1.1219355646028348	522
g6394	JG24_g15841	0.0214396018866165	0.3488634968689792	1175
g6395	JG24_g15842	0.0572370659046613	0.3190098589964951	1165
g6397	JG24_g15843	0.1394891142020383	0.6177593891729982	4316
g6399	JG24_g15845	0.1577291230223878	0.5148879915159565	2196
g6400	JG24_g15846	0.1259919176294305	0.6365494356471479	2514
g6401	JG24_g15847	0.2556253959745685	0.8680895915182821	521
g6402	JG24_g15848	0.0508162441713041	0.49747066305769816	521
g6403	JG24_g15849	0.0058196218281833	0.21801719513680223	516
g6404	JG24_g15850	0.0974631287619271	0.546245015760839	4587
g6405	JG24_g15854	0.0930515094904373	0.5163075602067572	1759
g6406	JG24_g15856	0.2594418590797617	0.6136745376763717	3679
g6407	JG24_g15857	0.003631968356841	0.288418817466638	416
g6408	JG24_g15858	0.0047318768949485	0.18498114193613527	325
g6409	JG24_g15859	0.271424093313707	0.5587291863183984	1221
g6410	JG24_g15860	0.1214518499021105	0.5821669034513419	3986
g6411	JG24_g15861	0.1268596017265426	0.5924076052638724	1125
g6412	JG24_g15862	0.0441303750172001	0.2965526522720473	2144
g6413	JG24_g15863	0.3789116331564179	0.6915942411740912	2275
g16185	JG24_g15864	0.0527506899833645	0.5347123558920936	597
g16186	JG24_g15865	0.1152497257751839	0.4578654561538633	2206
g16187	JG24_g15866	0.0475749445484953	0.2769640886479966	2958
g16188	JG24_g15867	0.0615185674708208	0.5245922623149075	772
g16189	JG24_g15868	0.2132242116272126	0.684771064679504	2387
g16190	JG24_g15869	0.0336553444059189	0.6017598543937029	608
g16191	JG24_g15870	0.1387858369964828	0.6595104125118532	1480
g16192	JG24_g15871	0.0037688521520047	0.30409883108112323	403
g16193	JG24_g15873	0.123357643904607	0.9080022731878703	2542
g16194	JG24_g15874	0.0578359528424945	0.31847626816191343	804
g16195	JG24_g15875	0.1519741872311384	0.7744907406572341	2976
g16196	JG24_g15876	0.3318402581081288	1.0358159646969878	1940
g16197	JG24_g15877	0.0725641058409196	0.42738672316158877	1081
g16198	JG24_g15878	0.0544456664773409	0.5343302876209681	699
g16199	JG24_g15879	0.3497919716675072	0.8109718789924867	1922
g16200	JG24_g15880	0.2511916999773013	0.5896257899866468	3124
g16201	JG24_g15881	0.0241664080374879	0.3318797848413852	1277
g16202	JG24_g15882	0.1379851118376838	0.56054832773227	3583
g16203	JG24_g15883	0.0297475629573432	0.37873291571602086	14538
g16204	JG24_g15884	0.0104427345936182	0.25863036471879725	1028
g16205	JG24_g15885	0.3036399751475692	0.7399554227187113	1268
g16206	JG24_g15886	0.0587384200855637	0.7614230097967942	262
g16207	JG24_g15887	0.0969087986100046	0.7140066108571758	375
g16208	JG24_g15888	0.149928495471401	0.7596341001830134	8754
g16209	JG24_g15889	0.0211521006451027	0.2909553808089431	12294
g16210	JG24_g15890	0.0618759161338077	0.4843698932774048	1119
g16211	JG24_g15892	0.0572593843441576	0.4250082762689129	1201
g16212	JG24_g15893	0.2383568046907555	0.658476293611079	3142
g16213	JG24_g15894	0.0421459187577314	0.3083241943698152	940
g16214	JG24_g15895	0.132767138982911	0.36704183249965705	1889
g16215	JG24_g15896	0.1135666238805407	0.37758413735127627	1323
g16216	JG24_g15897	0.1724965085631963	0.48958104395216845	3798
g16217	JG24_g15898	0.1086523221781818	0.5433468489190569	5518
g16218	JG24_g15899	0.0101011627881499	0.06885566193984215	448
g16219	JG24_g15900	0.0138465471298015	0.3944518510218299	977
g16220	JG24_g15901	0.0555809791152913	0.5318606414297898	583
g16222	JG24_g15902	0.1350510674338252	0.5048812855297724	3111
g16223	JG24_g15903	0.0922950695679204	0.4989676695427343	583
g16224	JG24_g15904	0.030291045678966	0.41083599771631496	1006
g16225	JG24_g15905	0.0447611806302129	0.39672437669359695	2479
g16226	JG24_g15906	0.0130580012294226	0.37283227351446185	931
g16227	JG24_g15907	0.0155930772518053	0.29897935727832337	478
g16230	JG24_g15909	0.0834935960493806	0.43106787345883896	2492
g16231	JG24_g15910	0.0055453117687036	0.6626256817883731	279
g16232	JG24_g15912	0.1294495390346936	0.5829117858392581	3360
g16233	JG24_g15914	0.226443321875493	0.8307774452770211	1016
g16234	JG24_g15915	0.0667106145123721	0.34337482021911025	509
g16235	JG24_g15916	0.0380955752096398	0.28063259030157794	3156
g16236	JG24_g15917	0.0857075947659869	0.5102211029569901	2784
g16237	JG24_g15918	0.0296130056907554	0.29220730223877767	1290
g16238	JG24_g15919	0.1094169551033421	0.7220168419500875	1368
g16239	JG24_g15920	0.038528601512074	0.3694945631285851	2350
g16240	JG24_g15921	0.2596629843404323	0.8690856076009217	4799
g16241	JG24_g15922	0.0522013673205884	0.39355835851911425	2141
g16242	JG24_g15923	0.0320048558445567	0.7373245511596991	566
g16243	JG24_g15924	0.3651683088942973	0.7989569013003885	676
g16244	JG24_g15925	0.276838835905565	0.8239592165010822	1298
g16245	JG24_g15928	0.1700564789203073	0.744558215692198	3555
g16246	JG24_g15929	0.052963175410465	0.2832641580008165	1349
g16247	JG24_g15930	0.1567118209038892	0.6531846906135294	1853
g16248	JG24_g15931	0.1274881372755853	0.49747066305769816	219
g16249	JG24_g15932	0.094399071082974	0.6513260330223901	1255
g16250	JG24_g15933	0.2131816888237999	0.6681645010359201	3069
g16251	JG24_g15934	0.1492231003267145	0.6017145802588024	7790
g16252	JG24_g15935	0.0318773079872305	0.3374376530092488	1151
g16253	JG24_g15936	0.1277350553741685	0.36577740475885245	906
g16255	JG24_g15938	0.1468084328445715	0.5730741873991724	4086
g16256	JG24_g15939	0.0710421858084436	0.4013200385763883	3419
g16257	JG24_g15940	0.0837104884722511	0.6329331727096408	635
g16258	JG24_g15941	0.0336160350157389	0.3217787068696736	1423
g16259	JG24_g15942	0.0992779697914202	0.4849703736937894	990
g16265	JG24_g15944	0.2481906030332892	0.666638877547147	3013
g16266	JG24_g15945	0.0161993338525963	0.27348233519093196	1403
g16267	JG24_g15946	0.0181327513377649	0.2770501298905264	945
g16268	JG24_g15947	0.1922233704738404	0.7724684129475237	5533
g16269	JG24_g15948	0.0756944389424704	0.6142705698367111	1357
g16270	JG24_g15949	0.0698067073405415	0.6018656222686491	10445
g16271	JG24_g15950	0.0749637927056325	0.5516401578065578	1238
g16272	JG24_g15951	0.0735282234971394	0.5610969862329738	406
g16273	JG24_g15952	0.0964163494787209	0.5165344376190598	344
g16274	JG24_g15953	0.0072224452213962	0.25737091857900724	1714
g16275	JG24_g15955	0.2415884423771473	0.8161871262244222	1807
g16276	JG24_g15956	0.0125263872134486	0.2074188654248389	746
g16277	JG24_g15957	0.0573664640863237	0.36466984856446705	5255
g16280	JG24_g15962	0.3387624789634255	0.8935968319736792	983
g16281	JG24_g15963	0.1705423816467456	0.6517783852677073	360
g16282	JG24_g15965	0.0667371324429155	0.4408399986765892	1352
g16283	JG24_g15966	0.1763398067706941	0.6377864271931237	3458
g16284	JG24_g15967	0.1351580044074953	0.47161354618498597	2554
g16285	JG24_g15969	-0.0	0.08284274667323288	416
g16286	JG24_g15970	0.020086410509151	0.30144396105228033	846
g16287	JG24_g15971	0.0436669113843458	0.3973665933424844	2219
g16288	JG24_g15972	0.4357724118294294	0.775125403022202	1477
g16291	JG24_g15974	0.1623810979205831	0.3900885317333538	4000
g16294	JG24_g15975	0.0570438854992896	0.36906728453139054	2054
g16295	JG24_g15977	0.0952913005262977	0.3548624512013253	5272
g16296	JG24_g15978	0.2706265429462892	0.7546163833846434	7488
g16297	JG24_g15979	0.1771225123121096	0.6432734324032978	9127
g16299	JG24_g15980	0.1984033210916966	0.4026961857514711	802
g16300	JG24_g15981	0.0199909323365492	0.3481773191426833	1016
g16301	JG24_g15982	0.0263793966386288	0.2970565258187439	1148
g16302	JG24_g15983	0.020542194762797	0.4099077797760524	1459
g16303	JG24_g15984	0.0682069703147412	0.45395713502435014	1708
g16304	JG24_g15986	0.1035451710716506	0.2998971394196208	849
g16305	JG24_g15987	0.0683440498769657	0.4191386655320001	3854
g16306	JG24_g15988	0.0033632343354964	0.28526939023281606	443
g16307	JG24_g15990	0.072578005283089	0.35650788751551404	1768
g16310	JG24_g15992	0.1912523311715696	0.5863418109816221	2454
g16311	JG24_g15993	0.2643806742258788	0.6651560044048266	4966
g16312	JG24_g15994	0.1327278726607276	0.5458706479761992	3301
g16314	JG24_g15995	0.1694974652224621	0.6797886863501684	2143
g16315	JG24_g15996	0.0652585327422223	0.4018701944785559	1055
g16316	JG24_g15997	0.2435887195865769	0.6796200100494998	4048
g16317	JG24_g15998	0.0450481805569875	0.25534520834937635	1353
g16318	JG24_g15999	0.0050675868471598	0.35967981019641465	297
g16319	JG24_g16000	0.0239064063978367	0.4942297505605139	906
g16320	JG24_g16001	0.1528107157249728	0.4743919190576329	659
g16321	JG24_g16002	-0.0	0.06525853274222236	682
g16322	JG24_g16004	0.1105016098729898	0.40936684935231527	1533
g16324	JG24_g16007	0.0027985107096436	0.2671050311592472	539
g16325	JG24_g16008	0.0654311648065131	0.30128456886721044	2436
g16326	JG24_g16009	0.2447647994456859	0.7152668407955356	3319
g16327	JG24_g16010	0.006500582407626	0.1656703736851457	470
g16328	JG24_g16011	0.0142861462280208	0.4937253369223329	324
g16329	JG24_g16012	0.0775457236532128	0.38512994288943647	1269
g16330	JG24_g16013	0.0911241240361876	0.4819461760478355	1952
g16331	JG24_g16014	0.1235664248070416	0.6254398008307706	360
g16332	JG24_g16015	0.0836780255070788	0.6300287252807996	514
g16333	JG24_g16016	0.2130781883279227	0.5728970290187572	1362
g16334	JG24_g16018	0.2887822005703764	0.6748854473617792	1771
g16335	JG24_g16019	0.184328382627108	0.5773157265241067	2014
g16336	JG24_g16020	0.0430029185609178	0.28938399092888417	2038
g16337	JG24_g16021	0.005786830739319	0.142037920445641	5062
g16338	JG24_g16022	-0.0	0.05069496834939613	632
g16342	JG24_g16026	0.0910472368475415	0.37072224136108495	1865
g16351	JG24_g16028	0.0503333482845311	0.3943134554869997	759
g16350	JG24_g16029	0.0966836184641977	0.3242721828210469	2128
g16348	JG24_g16030	0.0817782036565153	0.33418882642319225	854
g16347	JG24_g16031	0.1806938942914923	0.5033576832036565	14890
g16356	JG24_g16032	0.3300889576429143	0.4408399986765892	574
g16353	JG24_g16033	0.1368654529549351	0.4408399986765892	1888
g16354	JG24_g16034	0.0608705098805082	0.3714263306526554	3374
g16355	JG24_g16035	0.1340433229598288	0.5241583914516978	1407
g16358	JG24_g16037	0.0479396382849655	0.2552838686912085	976
g16360	JG24_g16039	0.2054109516340838	0.6802404114323648	5610
g16361	JG24_g16040	0.1502666522281268	0.38512994288943647	362
g16362	JG24_g16041	0.1244723972567379	0.5409885431449813	1694
g16363	JG24_g16042	0.0663082180080398	0.31847626816191343	2368
g16364	JG24_g16043	0.061473831691504	0.2635484151284164	918
g16365	JG24_g16044	0.0076531276306813	0.18848582121067953	586
g16368	JG24_g16046	0.1038803550103139	0.40487420383506245	1495
g16370	JG24_g16048	0.1202569875563845	0.32619535562886054	1048
g16371	JG24_g16049	0.1340188415575318	0.45082350715526864	990
g3393	JG24_g16051	0.0392246245521366	0.03871827405398039	239
g16372	JG24_g16053	0.0233179403025233	0.09641634947872094	1179
g16373	JG24_g16054	0.0970740696551864	0.3679671873363534	965
g16376	JG24_g16056	0.228109119766795	0.6073610753493474	7600
g16377	JG24_g16057	0.2019466424338071	0.6474736513002335	808
g16378	JG24_g16058	0.1061335343868858	0.3862704829647679	1030
g16379	JG24_g16060	0.3369376596573086	0.7537050831510173	5247
g16380	JG24_g16061	0.1048500352865261	0.4131232187847675	6678
g16381	JG24_g16062	0.1321135636678491	0.5691670035684641	1710
g16382	JG24_g16063	0.1329326719252582	0.6227612265550728	845
g16383	JG24_g16064	0.2183357171992421	0.6854086391015783	697
g16386	JG24_g16066	0.1232044924623157	0.47949707187560675	3625
g16387	JG24_g16067	0.3188534052801519	0.8977180291256914	1774
g16388	JG24_g16068	0.0478886039898995	0.6289016117311632	591
g16389	JG24_g16069	0.2804199841742629	0.7834088005483754	848
g16390	JG24_g16070	0.1005539365220312	0.43070173087133856	5667
g6067	JG24_g16071	0.0103449915992519	0.20642145853537075	897
g6063	JG24_g16072	0.0625362067042882	0.41446706433333913	1888
g6061	JG24_g16073	0.1711854760773282	0.5108566758473414	4692
g6060	JG24_g16075	0.0327184656514024	0.4925846522918027	788
g6059	JG24_g16076	0.0530673155601313	0.6473666078404073	789
g6058	JG24_g16077	0.2341649835619568	0.6803309481688651	6004
g6057	JG24_g16078	0.0582701811147372	0.30548387302599667	1314
g6056	JG24_g16079	0.0862898750489321	0.36751687210217066	773
g6055	JG24_g16080	0.1952892060336734	0.6737158564814771	8601
g6052	JG24_g16082	0.1419784039107747	0.5117309842063122	3785
g6053	JG24_g16083	0.0966979245355827	0.27544752441187637	1528
g6054	JG24_g16084	0.1326851691624044	0.5286890425216273	3850
g6050	JG24_g16085	0.2207008046636568	0.7400348971280256	2881
g6049	JG24_g16086	0.103713816705011	0.551780096234056	1124
g6048	JG24_g16087	0.0044576654256359	0.1927327181756501	1353
g6047	JG24_g16088	0.1269513259120316	0.5688974548670979	651
g6046	JG24_g16090	0.0947975017851912	0.47295286103151807	2078
g6045	JG24_g16091	0.020602153761455	0.258223235422633	1829
g6044	JG24_g16092	0.0515022881259498	0.21011099153418727	1003
g6043	JG24_g16093	0.1854044693003686	0.6162463132546901	2127
g6040	JG24_g16094	0.0381144362971597	0.4699698736637872	1395
g6039	JG24_g16095	0.0593568051842186	0.3299372526468077	1214
g6038	JG24_g16098	0.2128534467790203	0.5631661314370965	1812
g6037	JG24_g16100	0.0674611774972046	0.39065405708760426	1500
g6036	JG24_g16101	0.1473327603151409	0.5528327279857961	3112
g8268	JG24_g16102	0.2049207417837159	0.1279691377730725	217
g6035	JG24_g16103	0.0302216551335068	0.2057175344522822	1274
g6034	JG24_g16104	0.2878694497535125	1.0428566639102188	2967
g6033	JG24_g16106	0.0331938803874288	0.22027023843732563	3899
g6032	JG24_g16107	0.0267544291522088	0.2738720468131065	1247
g6031	JG24_g16108	0.1270767408883473	0.4956441781367317	1819
g6030	JG24_g16109	0.0175446596810291	0.3706449177876364	520
g57	JG24_g16112	0.1443919990184108	0.4673914439647763	510
g58	JG24_g16113	0.2054047672265967	0.5113419665366518	2722
g59	JG24_g16114	0.1839805910970519	0.5405717606946892	1367
g60	JG24_g16115	0.0841041123986254	0.29723841197910916	3774
g64	JG24_g16117	0.2990483069451152	0.9978104270440755	922
g65	JG24_g16118	0.0758524834062308	0.48251738704269725	2170
g66	JG24_g16119	0.0205844824565608	0.37424337458924084	601
g67	JG24_g16120	0.2220153130267011	0.49393187737114264	854
g70	JG24_g16121	0.3138206599228019	0.8014253326775416	4074
g83	JG24_g16122	0.2459736285422257	0.6574128024184808	830
g84	JG24_g16123	0.1574717871033418	0.4951897261162049	1385
g85	JG24_g16124	0.3232081450568619	0.7233622415260573	974
g87	JG24_g16127	0.190642544479776	0.9686369660944512	616
g91	JG24_g16128	0.1108467659586608	0.6936322602671043	664
g94	JG24_g16129	0.0513537231919763	0.8026509651264973	2068
g8827	JG24_g16137	0.1740159190096704	0.9410797645675442	810
g6087	JG24_g16139	0.0693853832147587	0.46923821433385604	5012
g6086	JG24_g16140	0.1751029991025445	0.9492497799984569	558
g6085	JG24_g16141	0.0294254851797227	0.29375383948187145	1517
g6084	JG24_g16142	0.0202180423320706	0.17545334733381768	1766
g6083	JG24_g16143	0.0097912617762327	0.23563026592406788	1567
g6082	JG24_g16144	0.0751566968036822	0.5068165783860571	1292
g6081	JG24_g16145	0.0791943804803755	0.36577740475885245	741
g6080	JG24_g16146	0.0519515216347295	0.3417952071667895	393
g6079	JG24_g16147	0.2172843975016221	0.6401173729763435	750
g6078	JG24_g16148	0.2507387794812696	0.5838488938129112	11248
g6077	JG24_g16149	0.1565514414741612	0.6025372579357094	1438
g6076	JG24_g16150	0.123142795706581	0.4408399986765892	489
g6075	JG24_g16151	0.176285209697073	0.4569492724344324	2595
g6074	JG24_g16153	0.1257814012112287	0.5806583364400864	1581
g6073	JG24_g16154	0.2036303889751239	0.4591593688029506	1883
g6072	JG24_g16155	0.0660884542610116	0.20694829193719658	1284
g6071	JG24_g16156	0.0622118122355631	0.4228750679097196	512
g6070	JG24_g16163	0.024195646663666	0.2897029956390129	639
g6069	JG24_g16164	0.1633296168455512	0.5614094699623002	1475
g6068	JG24_g16165	0.2745687350699886	0.6314535545000668	3529
g16392	JG24_g16167	0.0340242607354267	0.2958114539411846	1482
g16393	JG24_g16168	0.1433686039458394	0.676749284717586	1044
g16395	JG24_g16169	0.1079928925609949	0.2895475522036748	2711
g16396	JG24_g16170	0.4294822910919009	1.0018065614677945	1692
g16397	JG24_g16171	0.3261031474739576	0.6554318969913471	4023
g16398	JG24_g16172	0.0698178172995089	0.3679671873363534	1834
g16399	JG24_g16174	0.8636468982631251	1.4316516580312235	3144
g16400	JG24_g16176	0.3938425239505105	0.8434972244010394	6331
g16401	JG24_g16177	0.0953044694569318	0.3910980164782849	1698
g16402	JG24_g16178	0.1660290537493707	0.6420379886225989	290
g16403	JG24_g16180	0.0844903557022255	0.4105901518783639	3946
g16404	JG24_g16181	0.2165119691043014	0.5611347396528124	3287
g16405	JG24_g16182	0.2780715776573602	0.7105780956532437	3001
g16406	JG24_g16183	0.0803296236112391	0.3100210276727925	2208
g16407	JG24_g16184	0.0647610202861678	0.5073392264908314	847
g16408	JG24_g16185	0.0902320333637235	0.3178513386473124	6553
g16409	JG24_g16186	0.0055638237356628	0.1401322811346004	1381
g16410	JG24_g16187	0.06229994902396	0.40056186444769337	553
g16411	JG24_g16188	0.0232249380812923	0.21516227344398617	731
g16412	JG24_g16189	0.1241720441217134	0.5033762053808777	3202
g16414	JG24_g16191	0.0520913497358226	0.2519542840946656	2155
g16415	JG24_g16192	0.0774288375000891	0.5408520678466335	1264
g16416	JG24_g16193	0.0867073245053753	0.43656648284061095	3821
g16417	JG24_g16194	0.1647496629975932	0.5541370005306006	970
g16418	JG24_g16195	0.0302307926160696	0.40424737554951534	418
g16419	JG24_g16196	0.0285748846742028	0.21252180848044835	1621
g16420	JG24_g16197	0.0452967827173049	0.24710940084768174	271
g16421	JG24_g16198	0.0350531083887673	0.22858237935831077	7463
g16439	JG24_g16201	0.0357697214436019	0.30001903860925966	1518
g16438	JG24_g16202	0.1388973741596653	0.4065972469235429	656
g16437	JG24_g16203	0.074295151990309	0.4778274625603477	1738
g16436	JG24_g16204	0.0449909982910865	0.28698782275649476	679
g16435	JG24_g16205	0.091094632789269	0.40537604393408044	6833
g16434	JG24_g16206	0.010837926738132	0.16812425477675322	13285
g16433	JG24_g16207	0.0362714469034804	0.3063658353260629	2722
g16432	JG24_g16208	0.0218993660191967	0.3320523771790469	1044
g16431	JG24_g16209	0.1313091728209887	0.5927770551269217	1527
g17309	JG24_g16212	0.1777825417524325	0.712809483707559	1272
g17310	JG24_g16213	0.1480806592423856	0.4671584885350417	1437
g17340	JG24_g16215	0.3292591081028474	0.8319380151548743	1823
g17311	JG24_g16216	0.1650747902928926	0.5175116290519651	10144
g7794	JG24_g16218	0.5211391581082719	0.8584040450955248	1837
g17314	JG24_g16221	0.1598288487317155	0.4601959116434935	1617
g17315	JG24_g16222	0.0083975684864432	0.17289274395887427	741
g17318	JG24_g16223	0.0845966206090083	0.6208030008995326	291
g17319	JG24_g16224	0.1306618040319393	0.43395097260505444	9155
g17320	JG24_g16225	0.0631365475750126	0.3212944595639016	1776
g17321	JG24_g16226	0.0379827996140661	0.5993218189269944	706
g17323	JG24_g16227	0.0899279454191407	0.5008720294317417	263
g17324	JG24_g16229	0.0205090904178966	0.20308805237329236	1055
g17325	JG24_g16230	0.0169910179236046	0.18545673793328643	1878
g17326	JG24_g16231	0.0226860395666233	0.2126814678743456	1098
g17327	JG24_g16232	0.1271921872341822	0.4461686178943979	1084
g17329	JG24_g16233	0.1121926465376437	0.3800673316194486	8471
g17330	JG24_g16235	0.0923069269942267	0.3756804170526581	1947
g17332	JG24_g16236	0.1207502869246576	0.35716197316951026	819
g17334	JG24_g16238	0.0607182963420469	0.267060531007192	3347
g17335	JG24_g16239	0.199985194694619	0.5375082584776046	795
g17337	JG24_g16240	0.2520245517126069	0.6119420533645874	6247
g17338	JG24_g16241	0.1223374327184284	0.426155794674229	2223
g17341	JG24_g16243	0.1335668180740813	0.525026881166348	1919
g17342	JG24_g16244	0.0658972741242036	0.35761851990618004	3048
g11216	JG24_g16245	0.4425085199431727	0.8958226586740075	1705
g17343	JG24_g16246	0.2484336248895459	0.5641608091851952	1975
g17344	JG24_g16248	0.2234191125713887	0.6617918851488551	1651
g17345	JG24_g16249	0.4250499417782151	0.7963245114616075	1763
g17347	JG24_g16250	0.0883372767422876	0.47341588292739295	2354
g17348	JG24_g16251	0.0917171833187056	0.4064371581270162	1742
g17349	JG24_g16252	0.0847053083854465	0.5161382934133621	642
g17350	JG24_g16253	0.1276582032376119	0.4494607832458905	1045
g17351	JG24_g16254	0.0634819823655594	0.4286939842366038	680
g17352	JG24_g16255	0.0161080017079177	0.07986261030183756	388
g17353	JG24_g16256	0.1396520077317992	0.8801351976309209	1549
g17355	JG24_g16257	0.02088301962838	0.16504641358260122	655
g17356	JG24_g16258	0.0620508745044358	0.3935802728050388	1822
g17357	JG24_g16259	0.1214918461206593	0.675708871649621	4577
g17358	JG24_g16260	0.0843584875700177	0.4576160941970218	3225
g17359	JG24_g16261	0.164785616050902	0.7079294241803462	4695
g17360	JG24_g16262	0.0342720961263886	0.3486253623759454	1835
g17361	JG24_g16263	0.0027985107096436	0.2126814678743456	548
g17362	JG24_g16264	0.0351517004936536	0.3837782688335096	1151
g17364	JG24_g16266	0.0722608162022388	0.46790479100740506	684
g17365	JG24_g16267	0.0412078366771818	0.3939497309405888	1933
g17366	JG24_g16268	0.0540460302291876	0.557352828690961	1848
g17367	JG24_g16269	0.0672719567702241	0.36935736382334555	564
g17368	JG24_g16271	0.3166439264351085	0.8440753648970045	2587
g17372	JG24_g16272	0.2076357977145531	0.8765508493141594	4083
g17373	JG24_g16273	0.13486309669211	0.7013182472807267	1604
g17374	JG24_g16274	0.0406288883566497	0.5242592250092575	527
g17375	JG24_g16275	0.139520136144692	0.568014367903893	6648
g17379	JG24_g16276	0.0400094855289695	0.2700879660972789	460
g17380	JG24_g16278	0.0148795952902744	0.22618873321557925	828
g17381	JG24_g16279	0.2223072408518566	0.511446222716368	2937
g17382	JG24_g16280	0.1053725066267141	0.5043219810421485	922
g17383	JG24_g16281	0.0424141271286909	0.40712645777988943	2516
g17398	JG24_g16283	0.3878403100361567	0.8103224771886894	1571
g17397	JG24_g16284	0.0300040009602743	0.34069145420819735	497
g17395	JG24_g16287	0.2139905971995759	0.5955923234249607	1135
g17394	JG24_g16289	0.287718224831133	0.7036110102629993	2533
g17389	JG24_g16290	0.2215321022768894	0.6252525290672581	3444
g17390	JG24_g16291	0.3612198518052963	1.0363039084380228	926
g17391	JG24_g16292	0.0385645332092583	0.2717861414788896	2839
g17388	JG24_g16293	0.1922546733626843	0.7309197299985981	1052
g17387	JG24_g16294	0.1751684653469434	0.7224532055987607	2812
g17403	JG24_g16295	0.13001990694947	0.4541441169296253	1609
g17405	JG24_g16297	0.0500185308740041	0.3300668045056592	1207
g17406	JG24_g16298	0.1939042081035529	0.631082924681286	3352
g17407	JG24_g16299	0.122881498139338	0.3097168348779915	1054
g17409	JG24_g16300	0.0454759604045625	0.21995385144792579	3170
g17412	JG24_g16303	0.0407471682296031	0.4759341198066587	552
g17413	JG24_g16304	0.0689723895645037	0.33119537414750233	1350
g17414	JG24_g16307	0.0552039999668669	0.5068165783860571	544
g17415	JG24_g16308	0.1489249042337156	0.4427905849516321	2625
g17416	JG24_g16310	0.1130526357801833	0.5450535937469857	1509
g17417	JG24_g16311	0.2074566043594767	0.9913168799867398	686
g17418	JG24_g16313	0.1646451831330159	0.4501822759523736	2138
g17419	JG24_g16314	0.1293519452632072	0.4525133860824228	2077
g17420	JG24_g16315	0.0579438623528486	0.7323821939004074	401
g17421	JG24_g16316	0.0623831298591809	0.46653844415716145	439
g17424	JG24_g16318	0.0659207844408808	0.7134656804334384	322
g17425	JG24_g16320	0.0462058570421177	0.8124205273714727	647
g17426	JG24_g16321	0.2230463161349791	0.5363964883362808	1866
g17427	JG24_g16322	0.0509905057386994	0.40731486448815923	428
g17429	JG24_g16323	0.0343309360387082	0.29033697707997586	916
g17430	JG24_g16324	0.0182047772671548	0.11822170815268737	419
g17432	JG24_g16325	0.3460091748769658	0.6326297899882061	587
