	Vg	CC2344_Vm	CC2931_Vm	average_Vm	expression_bins	average_ED
Cre01.g029150	0.3919538695617852	0.001708196063165551	0.0012800483782304977	0.0014941222206980244	60	0.05640807760433743
Cre01.g029250	0.2509995475548381	0.002099866756025451	0.0003090117681228542	0.0012044392620741526	30	0.13447004222498976
Cre01.g029300	0.4694492579013148	0.0017411390864365305	0.0008882019055024584	0.0013146704959694944	40	0.08674433843054186
Cre01.g029450	0.0596147571237306	0.0031388187295033547	0.001471163482065135	0.002304991105784245	100	0.10248268562545812
Cre01.g029650	0.1444957438692764	0.0025304487294578433	0.0009971957295026792	0.0017638222294802611	80	0.04843596686961317
Cre01.g029750	0.2752775670671539	0.0009360839229568015	0.0016738387098300563	0.001304961316393429	40	0.056157319470171815
Cre01.g029800	0.2928737645374806	0.0012255145565067131	0.0012374288693199438	0.0012314717129133285	40	0.0394469083709814
Cre01.g029850	0.2328093338652759	0.0014665656913935702	0.0009338411594903986	0.0012002034254419843	30	0.06859082173721644
Cre01.g029900	0.4429038189307934	0.00185220966527753	0.0010849154716784776	0.001468562568478004	60	0.1254799783966801
Cre01.g029950	0.4916887535344805	0.0016964840148844893	0.0013148250967001986	0.001505654555792344	60	0.045924768795847
Cre01.g030050	1.170327767032868	0.0008174016889565932	0.001482233374062101	0.0011498175315093472	30	0.06445225797142758
Cre01.g030200	0.1543521351718104	0.0012831402056955807	0.0012658591319756767	0.0012744996688356287	40	0.06599693101053726
Cre01.g030250	0.40153481947703	0.0013681928331923485	0.0006999915600312231	0.0010340921966117858	20	0.11546478429308345
Cre01.g030300	0.9856452210559156	0.0017395201844718805	0.0007679570288157071	0.0012537386066437937	40	0.1289168133462944
Cre01.g030350	0.293859396320595	0.0021494724899482572	0.0009874537350902587	0.001568463112519258	70	0.08110142336917403
Cre01.g030500	0.1377346982019691	0.0017160640179560394	0.0012525530597707094	0.0014843085388633744	60	0.05657752189341051
Cre01.g030550	0.2556900592976783	0.002798448773616913	0.0011038734570552409	0.001951161115336077	90	0.1218063840435083
Cre01.g030700	0.5972846650290683	0.0014596773719466917	0.0018043351138182096	0.0016320062428824508	70	0.1877130398582739
Cre01.g030800	0.0233078169382105	0.003159381874373519	0.000853729099726783	0.0020065554870501512	90	0.07105087924329538
Cre01.g030950	0.5397347572001391	0.002022795963433545	0.001269898548494313	0.0016463472559639291	70	0.07438713548104336
Cre01.g031004	0.3378029664789184	0.0018618468817529741	0.001083364100944875	0.0014726054913489245	60	0.0575772722293468
Cre01.g031050	0.1675383390144769	0.002750431794360194	0.001233544681595736	0.001991988237977965	90	0.06427915687233093
Cre01.g031100	1.0954750488373823	0.001416767796094745	0.0009486177981510736	0.0011826927971229093	30	0.043239623385103385
Cre01.g031200	0.4826076174345542	0.0023125849992777564	0.0010228064258991638	0.00166769571258846	70	0.07046189564608818
Cre01.g031250	0.8460107011057901	0.002152200023378708	0.0004984748698030933	0.0013253374465909008	40	0.08356347413791529
Cre01.g031500	2.429359760085616	0.00327123382920881	0.0014661554464508292	0.0023686946378298195	100	0.1941513411506617
Cre01.g031600	0.3557514810386427	0.001443274615301537	0.0006654067803472974	0.0010543406978244171	20	0.10322121227102707
Cre01.g031650	1.0050752076221732	0.001084051853315468	0.0004645448048388227	0.0007742983290771453	10	0.13671925638565385
Cre01.g031900	0.2506559955846929	0.0021473799313126898	0.0009140234988121814	0.0015307017150624357	60	0.10520871977167437
Cre01.g032000	0.5334382643679106	0.0015125804907013222	0.0010578904147526636	0.0012852354527269929	40	0.04097541565631099
Cre01.g032050	0.2836640944924217	0.0025398651399196554	0.0009966483829465071	0.0017682567614330813	80	0.08677113862927611
Cre01.g032100	0.3259823408563441	0.00207671338271441	0.0007566977331681427	0.0014167055579412764	50	0.04023797970486459
Cre01.g032150	0.1329738444709558	0.0014603019448878242	0.0012152647796182597	0.001337783362253042	50	0.030303005626975167
Cre01.g032300	0.10459999496825	0.0019344137383203869	0.0010409199485366756	0.0014876668434285313	60	0.06745516512610714
Cre01.g032350	0.5087569704598436	0.0021398510632371043	0.0011502732825734209	0.0016450621729052627	70	0.12182002965888641
Cre01.g032450	2.8050526867389894e-08	0.00230395539052054	0.0013495346899951818	0.0018267450402578607	80	0.07456390385628146
Cre01.g032500	4.81826017473267e-10	0.0016797542664673747	0.001014975802399815	0.001347365034433595	50	0.10011367683525212
Cre01.g032600	0.0030017683714723	0.0013685977222748856	0.0005648349923889517	0.0009667163573319187	20	0.051209237831702094
Cre01.g032650	0.6669311700858626	0.0011377212880086134	0.00035485372696070314	0.0007462875074846582	10	0.05708947769815361
Cre01.g032700	0.1979879303760473	0.0020343293966890072	0.0010573443633840436	0.0015458368800365255	60	0.06469972368014919
Cre01.g032750	0.2879722860883099	0.0018989197220531271	0.0011965365181348714	0.0015477281200939994	60	0.0369876220161647
Cre01.g033150	0.2621603178128093	0.0014651783376600914	0.003156682141241101	0.002310930239450596	100	0.11053873105439438
Cre01.g033300	1.9412206354454515	0.0030367504295329972	0.002238027069206611	0.002637388749369804	100	0.24849349558251105
Cre01.g033350	0.2849244306325258	0.0029755484107009647	0.0010159575556286896	0.0019957529831648273	90	0.08346724466006764
Cre01.g033400	0.4589154962737544	0.0020911246586678527	0.001100297995800103	0.0015957113272339779	70	0.08180842787289391
Cre01.g033550	0.2093395694742973	0.002505174124439545	0.0014515971013694163	0.0019783856129044807	90	0.11646190620654129
Cre01.g800091	0.3021346099832522	0.002683865838988744	0.0022873852692973365	0.0024856255541430405	100	0.0809703455754093
Cre01.g033700	0.4219341757853562	0.0022150493562687417	0.001384508612911259	0.0017997789845900004	80	0.09879752896737375
Cre01.g033832	1.5080188335287922e-10	0.0016794307387484584	0.0007090163172721695	0.001194223528010314	30	0.06922429170660704
Cre01.g034000	0.0318155295510029	0.00308023515315728	0.0009806309764574103	0.002030433064807345	90	0.04694623553328855
Cre01.g034050	0.5663608496266477	0.002269732146470644	0.0010971693551612592	0.0016834507508159517	70	0.1335882435227218
Cre01.g034400	0.1871697639473151	0.0020856229149243096	0.000957267720615097	0.0015214453177697033	60	0.08139298015802933
Cre01.g034451	0.2524350782826515	0.002126474505910982	0.0006605915031663331	0.0013935330045386576	50	0.05928591731584827
Cre01.g034550	0.2441583578854416	0.0012148202682428385	0.0011557366701208402	0.0011852784691818393	30	0.08691644988747513
Cre01.g034800	0.1284844754998879	0.001538905367981584	0.0008507665188666241	0.001194835943424104	30	0.12445590489446319
Cre01.g034900	0.8762730182879876	0.0013837214417431398	0.0009715959310098606	0.0011776586863765002	30	0.13088330627886544
Cre01.g034950	0.3649820061423362	0.002217148386785788	0.0013753363308702878	0.0017962423588280378	80	0.0409824383449656
Cre01.g035000	0.1112455620113208	0.0019827001487155967	0.0010115856480520736	0.0014971428983838351	60	0.07190256507755041
Cre01.g035100	0.1494029028605115	0.0017918261022709136	0.0007812236813098734	0.0012865248917903935	40	0.03799258242227703
Cre01.g035250	0.1668362081793391	0.002721005063665102	0.001596322447203993	0.0021586637554345477	100	0.072284747567075
Cre01.g035350	0.0919544777024106	0.001363727363508263	0.0006571576622489146	0.0010104425128785888	20	0.08384715839086107
Cre01.g035450	0.4045761173049171	0.002069928952191298	0.0004323990981001757	0.0012511640251457368	40	0.05171420624985601
Cre01.g035600	0.7186800176489667	0.0016255245577134066	0.0008900666632662509	0.0012577956104898287	40	0.09963621838533679
Cre01.g035850	0.0353676772625895	0.002147128488343162	0.0011911744884998412	0.0016691514884215014	70	0.10577839577652277
Cre01.g036100	1.1312364229965264	0.0030216651505194504	0.001443968807811721	0.0022328169791655857	100	0.05986855837583144
Cre01.g036150	0.4843324395999019	0.000801641597738484	0.0018148415049487584	0.0013082415513436213	40	0.09347082590413237
Cre01.g036200	0.2031034956881165	0.001526967200399462	0.0009799614136790907	0.0012534643070392763	40	0.0938492637345417
Cre01.g036400	0.361771669236836	0.001801990615753762	0.0010161520039481521	0.001409071309850957	50	0.08074478303427304
Cre01.g036451	0.3207228555872314	0.0017201697777421512	0.0010549761066564118	0.0013875729421992814	50	0.055247650813780136
Cre01.g036500	0.3161650170278178	0.001670711816250472	0.0013016083401969124	0.001486160078223692	60	0.08609688766964332
Cre01.g036550	0.3474175175557234	0.002074015972830279	0.000856473534504204	0.0014652447536672413	60	0.06853000598464279
Cre01.g036600	0.0457217322357558	0.002972649437995375	0.001385837861118048	0.0021792436495567113	100	0.12869428102521363
Cre01.g036700	0.0	0.0017385118367642042	0.0012425626816668762	0.0014905372592155402	60	0.06037314058474689
Cre01.g036750	0.1537850640184914	0.0018183013172294094	0.0008069716883579328	0.0013126365027936711	40	0.056472308460873935
Cre01.g036850	0.066744417534367	0.0013191897595291751	0.0009099028745881996	0.0011145463170586874	30	0.052700786217371766
Cre01.g036950	0.3364209075306441	0.0016812343470975395	0.001533831133835008	0.0016075327404662739	70	0.0634847336298324
Cre01.g037100	0.6763643552366655	0.0017309108432073323	0.001705562738853209	0.0017182367910302705	80	0.13308407100603675
Cre01.g037150	0.5244074077533181	0.002104291645789155	0.0011448265259216084	0.0016245590858553816	70	0.09223365175758096
Cre01.g037200	1.21644726489721	0.002166357946582655	0.0013511444871301835	0.0017587512168564193	80	0.1349546048152956
Cre01.g037250	0.410616507691423	0.001183384481883587	0.0006132097154385539	0.0008982970986610705	10	0.05462119657630662
Cre01.g037350	0.5290735583821703	0.0017104421736232785	0.0016729713668312517	0.001691706770227265	80	0.14351716598138634
Cre01.g037550	0.5538574584567004	0.0022186820720497768	0.002111083396924314	0.0021648827344870453	100	0.16448236691033308
Cre01.g037650	0.771920734661449	0.0030535540846793555	0.001033913154042501	0.0020437336193609283	90	0.12581602385901242
Cre01.g037700	1.105446600135686	0.0026030071402293785	0.0018765101032927193	0.002239758621761049	100	0.1636600388010158
Cre01.g037800	0.2567327206845358	0.0021389691869621312	0.000989904688890904	0.0015644369379265175	70	0.05730027920457172
Cre01.g037850	1.1949504473165529	0.0015675862460279178	0.001642449491668015	0.0016050178688479665	70	0.10941115910408623
Cre01.g037900	2.93284636021192	0.0017709658127108819	0.0018339713431431348	0.0018024685779270083	80	0.0884526281846552
Cre01.g038100	0.2832681000549095	0.0022667114802255497	0.0010397691330317265	0.0016532403066286381	70	0.08601993803941532
Cre01.g038200	0.0525522792964593	0.0017504658077960224	0.0006785798165766648	0.0012145228121863436	30	0.09369662361761352
Cre01.g038250	0.0387012317586246	0.0020231967124475937	0.0008061780704167106	0.001414687391432152	50	0.05346664912282324
Cre01.g038300	0.0919422684081752	0.0016378073365225512	0.0009155394844961325	0.0012766734105093419	40	0.11027630206624031
Cre01.g038400	0.5726559412553132	0.0028404124911628787	0.0014461164572315706	0.0021432644741972246	90	0.06495365067515936
Cre01.g038500	1.7860252528398566	0.00044884080670641076	0.001065904997856518	0.0007573729022814644	10	0.09532031072447526
Cre01.g038550	0.3295902048669627	0.0012395044134874	0.0014589402145060637	0.0013492223139967318	50	0.11513110672982327
Cre01.g038600	0.9144626147320414	0.0025237085410089403	0.001402310742272922	0.0019630096416409313	90	0.10398181676785082
Cre01.g038700	0.0876914020165111	0.00320404876409727	0.0013449580527747325	0.0022745034084360014	100	0.09488175601286919
Cre01.g038750	0.4185751170548538	0.0011168828488070984	0.0011514076610942493	0.0011341452549506739	30	0.054379714541038
Cre01.g038800	0.051066724183517	0.0024424728605589204	0.0009549505567387289	0.0016987117086488246	80	0.10191721772807583
Cre01.g038900	0.7554337744342657	0.0022669700648223377	0.003180561600581942	0.00272376583270214	100	0.11070191591741788
Cre01.g038950	0.1381252471044666	0.0017877977783107059	0.0008026627980674359	0.0012952302881890708	40	0.05872666828178698
Cre01.g039150	0.3856619549060235	0.0016687945524879236	0.0010074082176219868	0.0013381013850549553	50	0.07168119737058383
Cre01.g039200	0.6596025053691088	0.0012928213663725657	0.0009961254518750609	0.0011444734091238134	30	0.09232094252629505
Cre01.g039250	0.2473336357966048	0.0018057455961406077	0.0009257861935951471	0.0013657658948678774	50	0.045092702475016275
Cre01.g039350	0.0553417646848949	0.0019717795717341174	0.0007221870716369571	0.0013469833216855373	50	0.0837170920188433
Cre01.g039400	0.0693098971556975	0.0020309425021534148	0.0008069817048632217	0.0014189621035083182	50	0.081465844495808
Cre01.g039450	1.1296698305866997	0.0008131990669910148	0.0005528220585992283	0.0006830105627951215	10	0.13941653724916173
Cre01.g039500	0.3948832592020297	0.0008556332643097418	0.0013356224124407815	0.0010956278383752616	20	0.12309365052013779
Cre01.g039750	0.6960142802862143	0.0009922190913266235	0.0008215549287557863	0.000906887010041205	10	0.07256581163459058
Cre01.g039850	0.0	0.001646947567288378	0.0011258001772977183	0.0013863738722930481	50	0.16960541744879512
Cre01.g040000	0.2153421825349504	0.0016876438784885655	0.0012144613509840264	0.001451052614736296	60	0.06749955909646536
Cre01.g040200	1.8609795271285863e-10	0.002072256262334429	0.0009890779332409178	0.0015306670977876735	60	0.05870369709887696
Cre01.g040300	0.4163776724239176	0.0017166031647128624	0.0013340017617058356	0.001525302463209349	60	0.09217093457232614
Cre01.g040400	0.306391383211412	0.0017436122988362622	0.0009713154696763197	0.001357463884256291	50	0.032599271354565106
Cre01.g040450	0.0644851394114183	0.0018132778292270677	0.001123825551190036	0.001468551690208552	60	0.07804655000175234
Cre01.g040500	0.1754035426868845	0.0018898597408754975	0.0008601043145315669	0.0013749820277035322	50	0.07622544785167329
Cre01.g041000	0.2734835231578135	0.002839189612297072	0.0016808385665916183	0.0022600140894443455	100	0.10332015641862449
Cre01.g041300	0.125392327893158	0.001589854601317383	0.0007165888632941557	0.0011532217323057693	30	0.1163194631792452
Cre01.g041450	0.2706581759602156	0.0022110873347122497	0.001268454753388645	0.0017397710440504473	80	0.08056751854430211
Cre01.g042050	0.6035916006681636	0.0018721944144715031	0.000767453127710147	0.001319823771090825	40	0.12271435443761451
Cre01.g042450	0.5634180660661156	0.0015037318797072685	0.0017877536854835879	0.001645742782595428	70	0.06809148987043752
Cre01.g042550	0.0077081745621402	0.0024495112381457103	0.0014667829600710225	0.0019581470991083664	90	0.07710798623754314
Cre01.g042750	0.0629004009569226	0.0019069292994094327	0.0009319687969633642	0.0014194490481863984	50	0.08100200079857223
Cre01.g042800	0.0014266771359618	0.0015056876023099412	0.0009456802758151172	0.001225683939062529	30	0.13312180938793475
Cre01.g042850	0.7069595018569221	0.0015348755423561756	0.0006320155422228016	0.0010834455422894886	20	0.05227091680205206
Cre01.g042900	0.183927665000108	0.0015419805997265621	0.0007180320243627643	0.0011300063120446631	30	0.07334945459584873
Cre01.g042950	0.3741403089373802	0.001425143691912874	0.0008430632266661326	0.0011341034592895034	30	0.047482690471312705
Cre01.g043050	0.3834423304165073	0.0016074660099921448	0.0009821617147452626	0.0012948138623687037	40	0.10381493932427724
Cre01.g043150	0.2804888506642349	0.0010668181006196118	0.0005913806072142705	0.0008290993539169411	10	0.05129188523191784
Cre01.g043200	0.7066164099722161	0.0025823979511104675	0.0021145192222104757	0.0023484585866604714	100	0.12352358872547957
Cre01.g043300	0.1812350182763079	0.0015601670397827944	0.0009294188473853075	0.001244792943584051	40	0.08249624429545654
Cre01.g043350	1.1663480924791874	0.0013731761796022836	0.0013470486828787594	0.0013601124312405215	50	0.16618606549209008
Cre01.g043450	0.3720171102011967	0.0016333328871028848	0.0013771386480996397	0.0015052357676012622	60	0.0983579352560798
Cre01.g043500	0.214651473924897	0.001470246552569026	0.0008360317564971814	0.0011531391545331038	30	0.10652996789352562
Cre01.g043700	0.1429860388442797	0.002095362141275554	0.0008204952454723504	0.0014579286933739523	60	0.10330526774224078
